Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
452,Entry long,2025-01-15 13:00:00,Long,43020,1,21510,193.1,0.90,224.05,1.04,-0.95,0.00,23082.15,230.82
453,Exit long,2025-01-15 20:00:00,Trail,43470,1,21720,13.1,0.06,44.05,0.20,-0.95,0.00,23095.25,230.95
453,Entry long,2025-01-15 18:00:00,Long,43440,1,21720,13.1,0.06,44.05,0.20,-0.95,0.00,23095.25,230.95
454,Exit long,2025-01-17 19:00:00,Trail,43740,1,21885,-16.9,-0.08,21.55,0.10,-15.95,-0.07,23078.35,230.78
454,Entry long,2025-01-17 16:00:00,Long,43770,1,21885,-16.9,-0.08,21.55,0.10,-15.95,-0.07,23078.35,230.78
455,Exit long,2025-01-20 15:00:00,Trail,43860,1,21885,43.1,0.20,74.05,0.34,-0.95,0.00,23121.45,231.21
455,Entry long,2025-01-20 13:00:00,Long,43770,1,21885,43.1,0.20,74.05,0.34,-0.95,0.00,23121.45,231.21
456,Exit long,2025-01-21 00:00:00,Trail,43890,1,21960,-16.9,-0.08,14.05,0.06,-15.95,-0.07,23104.55,231.05
456,Entry long,2025-01-20 23:00:00,Long,43920,1,21960,-16.9,-0.08,14.05,0.06,-15.95,-0.07,23104.55,231.05
457,Exit long,2025-01-22 15:00:00,Trail,44340,1,21840,328.1,1.50,359.05,1.64,-0.95,0.00,23432.65,234.33
457,Entry long,2025-01-21 01:00:00,Long,43680,1,21840,328.1,1.50,359.05,1.64,-0.95,0.00,23432.65,234.33
458,Exit long,2025-01-24 10:00:00,Trail,44700,1,22200,148.1,0.67,179.05,0.81,-0.95,0.00,23580.75,235.81
458,Entry long,2025-01-23 12:00:00,Long,44400,1,22200,148.1,0.67,179.05,0.81,-0.95,0.00,23580.75,235.81
459,Exit long,2025-01-28 01:00:00,Trail,44820,1,22095,313.1,1.42,351.05,1.59,-6.95,-0.03,23893.85,238.94
459,Entry long,2025-01-27 09:00:00,Long,44190,1,22095,313.1,1.42,351.05,1.59,-6.95,-0.03,23893.85,238.94
460,Exit long,2025-01-28 13:00:00,Trail,44850,1,22440,-16.9,-0.08,18.55,0.08,-15.95,-0.07,23876.95,238.77
460,Entry long,2025-01-28 08:00:00,Long,44880,1,22440,-16.9,-0.08,18.55,0.08,-15.95,-0.07,23876.95,238.77
461,Exit long,2025-01-28 16:00:00,Trail,45060,1,22470,58.1,0.26,89.05,0.40,-0.95,0.00,23935.05,239.35
461,Entry long,2025-01-28 15:00:00,Long,44940,1,22470,58.1,0.26,89.05,0.40,-0.95,0.00,23935.05,239.35
462,Exit short,2025-02-03 08:00:00,Trail,44100,1,22395,343.1,1.53,376.55,1.68,-0.95,0.00,24278.15,242.78
462,Entry short,2025-01-31 20:00:00,Short,44790,1,22395,343.1,1.53,376.55,1.68,-0.95,0.00,24278.15,242.78
463,Exit short,2025-02-03 15:00:00,Trail,44100,1,22035,-16.9,-0.08,14.05,0.06,-26.45,-0.12,24261.25,242.61
463,Entry short,2025-02-03 09:00:00,Short,44070,1,22035,-16.9,-0.08,14.05,0.06,-26.45,-0.12,24261.25,242.61
464,Exit short,2025-02-03 21:00:00,Trail,44640,1,22305,-16.9,-0.08,14.05,0.06,-15.95,-0.07,24244.35,242.44
464,Entry short,2025-02-03 20:00:00,Short,44610,1,22305,-16.9,-0.08,14.05,0.06,-15.95,-0.07,24244.35,242.44
465,Exit short,2025-02-04 12:00:00,Trail,44490,1,22320,73.1,0.33,104.05,0.47,-0.95,0.00,24317.45,243.17
465,Entry short,2025-02-04 02:00:00,Short,44640,1,22320,73.1,0.33,104.05,0.47,-0.95,0.00,24317.45,243.17
466,Exit long,2025-02-06 11:00:00,Trail,45060,1,22500,28.1,0.12,59.05,0.26,-0.95,0.00,24345.55,243.46
466,Entry long,2025-02-05 20:00:00,Long,45000,1,22500,28.1,0.12,59.05,0.26,-0.95,0.00,24345.55,243.46
467,Exit long,2025-02-07 15:00:00,Trail,44880,1,22425,13.1,0.06,44.05,0.20,-30.45,-0.14,24358.65,243.59
467,Entry long,2025-02-06 20:00:00,Long,44850,1,22425,13.1,0.06,44.05,0.20,-30.45,-0.14,24358.65,243.59
468,Exit long,2025-02-10 14:00:00,Trail,44610,1,22260,43.1,0.19,74.05,0.33,-0.95,0.00,24401.75,244.02
468,Entry long,2025-02-10 09:00:00,Long,44520,1,22260,43.1,0.19,74.05,0.33,-0.95,0.00,24401.75,244.02
469,Exit long,2025-02-12 18:00:00,Trail,44490,1,22185,58.1,0.26,89.05,0.40,-0.95,0.00,24459.85,244.60
469,Entry long,2025-02-12 15:00:00,Long,44370,1,22185,58.1,0.26,89.05,0.40,-0.95,0.00,24459.85,244.60
470,Exit long,2025-02-14 08:00:00,Trail,44790,1,22425,-31.9,-0.14,10.05,0.04,-30.95,-0.14,24427.95,244.28
470,Entry long,2025-02-14 01:00:00,Long,44850,1,22425,-31.9,-0.14,10.05,0.04,-30.95,-0.14,24427.95,244.28
471,Exit long,2025-02-14 17:00:00,Trail,44730,1,22395,-31.9,-0.14,0,0.00,-30.95,-0.14,24396.05,243.96
471,Entry long,2025-02-14 14:00:00,Long,44790,1,22395,-31.9,-0.14,0,0.00,-30.95,-0.14,24396.05,243.96
472,Exit long,2025-02-18 09:00:00,Trail,44670,1,22365,-31.9,-0.14,6.55,0.03,-30.95,-0.14,24364.15,243.64
472,Entry long,2025-02-17 17:00:00,Long,44730,1,22365,-31.9,-0.14,6.55,0.03,-30.95,-0.14,24364.15,243.64
473,Exit long,2025-02-18 16:00:00,Trail,44580,1,22305,-16.9,-0.08,14.05,0.06,-15.95,-0.07,24347.25,243.47
473,Entry long,2025-02-18 15:00:00,Long,44610,1,22305,-16.9,-0.08,14.05,0.06,-15.95,-0.07,24347.25,243.47
474,Exit long,2025-02-19 10:00:00,Trail,44610,1,22320,-16.9,-0.08,25.05,0.11,-15.95,-0.07,24330.35,243.30
474,Entry long,2025-02-18 20:00:00,Long,44640,1,22320,-16.9,-0.08,25.05,0.11,-15.95,-0.07,24330.35,243.30
475,Exit short,2025-02-20 19:00:00,Trail,44130,1,22140,73.1,0.33,104.05,0.47,-0.95,0.00,24403.45,244.03
475,Entry short,2025-02-20 15:00:00,Short,44280,1,22140,73.1,0.33,104.05,0.47,-0.95,0.00,24403.45,244.03
476,Exit short,2025-02-23 23:00:00,Trail,43560,1,21945,163.1,0.74,203.05,0.93,-0.95,0.00,24566.55,245.67
476,Entry short,2025-02-21 14:00:00,Short,43890,1,21945,163.1,0.74,203.05,0.93,-0.95,0.00,24566.55,245.67
477,Exit short,2025-02-24 16:00:00,Trail,43590,1,21855,58.1,0.27,99.55,0.46,-0.95,0.00,24624.65,246.25
477,Entry short,2025-02-24 14:00:00,Short,43710,1,21855,58.1,0.27,99.55,0.46,-0.95,0.00,24624.65,246.25
478,Exit long,2025-02-26 16:00:00,Trail,43800,1,21930,-31.9,-0.15,0,0.00,-30.95,-0.14,24592.75,245.93
478,Entry long,2025-02-26 15:00:00,Long,43860,1,21930,-31.9,-0.15,0,0.00,-30.95,-0.14,24592.75,245.93
479,Exit long,2025-02-27 13:00:00,Trail,43590,1,21765,28.1,0.13,59.05,0.27,-0.95,0.00,24620.85,246.21
479,Entry long,2025-02-27 05:00:00,Long,43530,1,21765,28.1,0.13,59.05,0.27,-0.95,0.00,24620.85,246.21
480,Exit short,2025-02-28 04:00:00,Trail,43290,1,21675,28.1,0.13,65.55,0.30,-0.95,0.00,24648.95,246.49
480,Entry short,2025-02-27 20:00:00,Short,43350,1,21675,28.1,0.13,65.55,0.30,-0.95,0.00,24648.95,246.49
481,Exit short,2025-02-28 19:00:00,Trail,43320,1,21750,88.1,0.41,133.05,0.61,-0.95,0.00,24737.05,247.37
481,Entry short,2025-02-28 17:00:00,Short,43500,1,21750,88.1,0.41,133.05,0.61,-0.95,0.00,24737.05,247.37
482,Exit short,2025-03-03 04:00:00,Trail,43890,1,21915,-31.9,-0.15,0,0.00,-30.95,-0.14,24705.15,247.05
482,Entry short,2025-03-03 00:00:00,Short,43830,1,21915,-31.9,-0.15,0,0.00,-30.95,-0.14,24705.15,247.05
483,Exit short,2025-03-03 21:00:00,Trail,43320,1,21960,298.1,1.36,329.05,1.50,-0.95,0.00,25003.25,250.03
483,Entry short,2025-03-03 15:00:00,Short,43920,1,21960,298.1,1.36,329.05,1.50,-0.95,0.00,25003.25,250.03
484,Exit short,2025-03-04 18:00:00,Trail,42600,1,21615,313.1,1.45,344.05,1.59,-0.95,0.00,25316.35,253.16
484,Entry short,2025-03-04 11:00:00,Short,43230,1,21615,313.1,1.45,344.05,1.59,-0.95,0.00,25316.35,253.16
485,Exit short,2025-03-04 21:00:00,Trail,42660,1,21450,118.1,0.55,149.05,0.69,-0.95,0.00,25434.45,254.34
485,Entry short,2025-03-04 20:00:00,Short,42900,1,21450,118.1,0.55,149.05,0.69,-0.95,0.00,25434.45,254.34
486,Exit long,2025-03-06 07:00:00,Trail,42990,1,21495,-1.9,-0.01,41.05,0.19,-0.95,0.00,25432.55,254.33
486,Entry long,2025-03-05 19:00:00,Long,42990,1,21495,-1.9,-0.01,41.05,0.19,-0.95,0.00,25432.55,254.33
487,Exit long,2025-03-06 14:00:00,Trail,42660,1,21360,-31.9,-0.15,0,0.00,-30.95,-0.14,25400.65,254.01
487,Entry long,2025-03-06 11:00:00,Long,42720,1,21360,-31.9,-0.15,0,0.00,-30.95,-0.14,25400.65,254.01
488,Exit long,2025-03-06 16:00:00,Trail,42840,1,21315,103.1,0.48,134.05,0.63,-0.95,0.00,25503.75,255.04
488,Entry long,2025-03-06 15:00:00,Long,42630,1,21315,103.1,0.48,134.05,0.63,-0.95,0.00,25503.75,255.04
489,Exit long,2025-03-07 05:00:00,Trail,42660,1,21300,28.1,0.13,59.05,0.28,-0.95,0.00,25531.85,255.32
489,Entry long,2025-03-06 20:00:00,Long,42600,1,21300,28.1,0.13,59.05,0.28,-0.95,0.00,25531.85,255.32
490,Exit long,2025-03-09 22:00:00,Trail,42750,1,21360,13.1,0.06,56.55,0.26,-0.95,0.00,25544.95,255.45
490,Entry long,2025-03-07 18:00:00,Long,42720,1,21360,13.1,0.06,56.55,0.26,-0.95,0.00,25544.95,255.45
491,Exit short,2025-03-10 09:00:00,Trail,42480,1,21210,-31.9,-0.15,0,0.00,-30.95,-0.15,25513.05,255.13
491,Entry short,2025-03-10 08:00:00,Short,42420,1,21210,-31.9,-0.15,0,0.00,-30.95,-0.15,25513.05,255.13
492,Exit short,2025-03-10 19:00:00,Trail,41880,1,21225,283.1,1.33,314.05,1.48,-0.95,0.00,25796.15,257.96
492,Entry short,2025-03-10 15:00:00,Short,42450,1,21225,283.1,1.33,314.05,1.48,-0.95,0.00,25796.15,257.96
493,Exit short,2025-03-11 01:00:00,Trail,41820,1,20955,43.1,0.21,74.05,0.35,-0.95,0.00,25839.25,258.39
493,Entry short,2025-03-11 00:00:00,Short,41910,1,20955,43.1,0.21,74.05,0.35,-0.95,0.00,25839.25,258.39
494,Exit short,2025-03-11 15:00:00,Trail,41460,1,20850,118.1,0.57,149.05,0.71,-0.95,0.00,25957.35,259.57
494,Entry short,2025-03-11 14:00:00,Short,41700,1,20850,118.1,0.57,149.05,0.71,-0.95,0.00,25957.35,259.57
495,Exit short,2025-03-11 18:00:00,Trail,41400,1,20715,13.1,0.06,51.05,0.25,-0.95,0.00,25970.45,259.70
495,Entry short,2025-03-11 16:00:00,Short,41430,1,20715,13.1,0.06,51.05,0.25,-0.95,0.00,25970.45,259.70
496,Exit short,2025-03-11 22:00:00,Trail,41550,1,20835,58.1,0.28,96.05,0.46,-0.95,0.00,26028.55,260.29
496,Entry short,2025-03-11 19:00:00,Short,41670,1,20835,58.1,0.28,96.05,0.46,-0.95,0.00,26028.55,260.29
497,Exit short,2025-03-12 15:00:00,Trail,41220,1,20835,223.1,1.07,254.05,1.22,-0.95,0.00,26251.65,262.52
497,Entry short,2025-03-12 13:00:00,Short,41670,1,20835,223.1,1.07,254.05,1.22,-0.95,0.00,26251.65,262.52
498,Exit short,2025-03-12 22:00:00,Trail,41430,1,20730,13.1,0.06,44.05,0.21,-0.95,0.00,26264.75,262.65
498,Entry short,2025-03-12 19:00:00,Short,41460,1,20730,13.1,0.06,44.05,0.21,-0.95,0.00,26264.75,262.65
499,Exit short,2025-03-13 09:00:00,Trail,41280,1,20685,43.1,0.21,74.05,0.36,-0.95,0.00,26307.85,263.08
499,Entry short,2025-03-13 03:00:00,Short,41370,1,20685,43.1,0.21,74.05,0.36,-0.95,0.00,26307.85,263.08
500,Exit short,2025-03-13 18:00:00,Trail,40800,1,20655,253.1,1.23,284.05,1.38,-0.95,0.00,26560.95,265.61
500,Entry short,2025-03-13 13:00:00,Short,41310,1,20655,253.1,1.23,284.05,1.38,-0.95,0.00,26560.95,265.61
501,Exit long,2025-03-14 17:00:00,Trail,41400,1,20655,43.1,0.21,81.05,0.39,-0.95,0.00,26604.05,266.04
501,Entry long,2025-03-14 14:00:00,Long,41310,1,20655,43.1,0.21,81.05,0.39,-0.95,0.00,26604.05,266.04
502,Exit long,2025-03-16 22:00:00,Trail,41430,1,20730,-16.9,-0.08,14.05,0.07,-15.95,-0.08,26587.15,265.87
502,Entry long,2025-03-14 19:00:00,Long,41460,1,20730,-16.9,-0.08,14.05,0.07,-15.95,-0.08,26587.15,265.87
503,Exit long,2025-03-17 19:00:00,Trail,41940,1,20865,103.1,0.49,134.05,0.64,-0.95,0.00,26690.25,266.90
503,Entry long,2025-03-17 16:00:00,Long,41730,1,20865,103.1,0.49,134.05,0.64,-0.95,0.00,26690.25,266.90
504,Exit long,2025-03-18 01:00:00,Trail,42180,1,21000,88.1,0.42,119.05,0.57,-0.95,0.00,26778.35,267.78
504,Entry long,2025-03-17 22:00:00,Long,42000,1,21000,88.1,0.42,119.05,0.57,-0.95,0.00,26778.35,267.78
505,Exit long,2025-03-18 10:00:00,Trail,42150,1,21105,-31.9,-0.15,0,0.00,-30.95,-0.15,26746.45,267.46
505,Entry long,2025-03-18 08:00:00,Long,42210,1,21105,-31.9,-0.15,0,0.00,-30.95,-0.15,26746.45,267.46
506,Exit long,2025-03-19 06:00:00,Trail,41970,1,20970,13.1,0.06,44.05,0.21,-0.95,0.00,26759.55,267.60
506,Entry long,2025-03-18 18:00:00,Long,41940,1,20970,13.1,0.06,44.05,0.21,-0.95,0.00,26759.55,267.60
507,Exit long,2025-03-19 17:00:00,Trail,42180,1,21000,88.1,0.42,119.05,0.57,-20.45,-0.10,26847.65,268.48
507,Entry long,2025-03-19 09:00:00,Long,42000,1,21000,88.1,0.42,119.05,0.57,-20.45,-0.10,26847.65,268.48
508,Exit long,2025-03-20 09:00:00,Trail,42390,1,21075,118.1,0.56,156.55,0.74,-0.95,0.00,26965.75,269.66
508,Entry long,2025-03-19 18:00:00,Long,42150,1,21075,118.1,0.56,156.55,0.74,-0.95,0.00,26965.75,269.66
509,Exit long,2025-03-20 15:00:00,Trail,42480,1,21135,103.1,0.49,134.05,0.63,-0.95,0.00,27068.85,270.69
509,Entry long,2025-03-20 13:00:00,Long,42270,1,21135,103.1,0.49,134.05,0.63,-0.95,0.00,27068.85,270.69
510,Exit short,2025-03-21 14:00:00,Trail,41940,1,21060,88.1,0.42,119.05,0.57,-0.95,0.00,27156.95,271.57
510,Entry short,2025-03-21 12:00:00,Short,42120,1,21060,88.1,0.42,119.05,0.57,-0.95,0.00,27156.95,271.57
511,Exit short,2025-03-25 14:00:00,Trail,42930,1,21435,-31.9,-0.15,0,0.00,-30.95,-0.14,27125.05,271.25
511,Entry short,2025-03-25 13:00:00,Short,42870,1,21435,-31.9,-0.15,0,0.00,-30.95,-0.14,27125.05,271.25
512,Exit short,2025-03-25 19:00:00,Trail,42870,1,21435,-1.9,-0.01,29.05,0.14,-0.95,0.00,27123.15,271.23
512,Entry short,2025-03-25 17:00:00,Short,42870,1,21435,-1.9,-0.01,29.05,0.14,-0.95,0.00,27123.15,271.23
513,Exit short,2025-03-26 19:00:00,Trail,42720,1,21330,-31.9,-0.15,0,0.00,-30.95,-0.15,27091.25,270.91
513,Entry short,2025-03-26 18:00:00,Short,42660,1,21330,-31.9,-0.15,0,0.00,-30.95,-0.15,27091.25,270.91
514,Exit short,2025-03-27 00:00:00,Trail,42690,1,21315,-31.9,-0.15,0,0.00,-30.95,-0.15,27059.35,270.59
514,Entry short,2025-03-26 22:00:00,Short,42630,1,21315,-31.9,-0.15,0,0.00,-30.95,-0.15,27059.35,270.59
515,Exit short,2025-03-31 13:00:00,Trail,41640,1,21120,298.1,1.41,332.55,1.57,-0.95,0.00,27357.45,273.57
515,Entry short,2025-03-28 14:00:00,Short,42240,1,21120,298.1,1.41,332.55,1.57,-0.95,0.00,27357.45,273.57
516,Exit short,2025-04-01 06:00:00,Trail,42210,1,21090,-16.9,-0.08,19.05,0.09,-15.95,-0.08,27340.55,273.41
516,Entry short,2025-04-01 00:00:00,Short,42180,1,21090,-16.9,-0.08,19.05,0.09,-15.95,-0.08,27340.55,273.41
517,Exit short,2025-04-01 14:00:00,Trail,42090,1,21075,28.1,0.13,63.55,0.30,-0.95,0.00,27368.65,273.69
517,Entry short,2025-04-01 10:00:00,Short,42150,1,21075,28.1,0.13,63.55,0.30,-0.95,0.00,27368.65,273.69
518,Exit short,2025-04-01 19:00:00,Trail,42150,1,21120,43.1,0.20,74.05,0.35,-0.95,0.00,27411.75,274.12
518,Entry short,2025-04-01 17:00:00,Short,42240,1,21120,43.1,0.20,74.05,0.35,-0.95,0.00,27411.75,274.12
519,Exit long,2025-04-02 17:00:00,Trail,42450,1,21195,28.1,0.13,59.05,0.28,-0.95,0.00,27439.85,274.40
519,Entry long,2025-04-02 16:00:00,Long,42390,1,21195,28.1,0.13,59.05,0.28,-0.95,0.00,27439.85,274.40
520,Exit short,2025-04-03 00:00:00,Trail,41550,1,21030,253.1,1.20,284.05,1.35,-0.95,0.00,27692.95,276.93
520,Entry short,2025-04-02 20:00:00,Short,42060,1,21030,253.1,1.20,284.05,1.35,-0.95,0.00,27692.95,276.93
521,Exit short,2025-04-03 15:00:00,Trail,40950,1,20640,163.1,0.79,194.05,0.94,-0.95,0.00,27856.05,278.56
521,Entry short,2025-04-03 12:00:00,Short,41280,1,20640,163.1,0.79,194.05,0.94,-0.95,0.00,27856.05,278.56
522,Exit short,2025-04-04 05:00:00,Trail,40530,1,20550,283.1,1.38,314.05,1.53,-0.95,0.00,28139.15,281.39
522,Entry short,2025-04-03 18:00:00,Short,41100,1,20550,283.1,1.38,314.05,1.53,-0.95,0.00,28139.15,281.39
523,Exit short,2025-04-04 12:00:00,Trail,39690,1,20280,433.1,2.14,464.05,2.29,-0.95,0.00,28572.25,285.72
523,Entry short,2025-04-04 07:00:00,Short,40560,1,20280,433.1,2.14,464.05,2.29,-0.95,0.00,28572.25,285.72
524,Exit short,2025-04-04 17:00:00,Trail,39210,1,19845,238.1,1.20,269.05,1.36,-0.95,0.00,28810.35,288.10
524,Entry short,2025-04-04 14:00:00,Short,39690,1,19845,238.1,1.20,269.05,1.36,-0.95,0.00,28810.35,288.10
525,Exit short,2025-04-06 23:00:00,Trail,37140,1,19560,988.1,5.05,1019.05,5.21,-0.95,0.00,29798.45,297.98
525,Entry short,2025-04-04 18:00:00,Short,39120,1,19560,988.1,5.05,1019.05,5.21,-0.95,0.00,29798.45,297.98
526,Exit short,2025-04-07 08:00:00,Trail,37020,1,18825,313.1,1.66,344.05,1.83,-0.95,-0.01,30111.55,301.12
526,Entry short,2025-04-07 03:00:00,Short,37650,1,18825,313.1,1.66,344.05,1.83,-0.95,-0.01,30111.55,301.12
527,Exit short,2025-04-07 14:00:00,Trail,37650,1,18870,43.1,0.23,74.05,0.39,-0.95,-0.01,30154.65,301.55
527,Entry short,2025-04-07 13:00:00,Short,37740,1,18870,43.1,0.23,74.05,0.39,-0.95,-0.01,30154.65,301.55
528,Exit long,2025-04-07 15:00:00,Trail,38160,1,19005,73.1,0.38,104.05,0.55,-0.95,0.00,30227.75,302.28
528,Entry long,2025-04-07 14:00:00,Long,38010,1,19005,73.1,0.38,104.05,0.55,-0.95,0.00,30227.75,302.28
529,Exit long,2025-04-07 18:00:00,Trail,38370,1,18840,343.1,1.82,374.05,1.99,-0.95,-0.01,30570.85,305.71
529,Entry long,2025-04-07 17:00:00,Long,37680,1,18840,343.1,1.82,374.05,1.99,-0.95,-0.01,30570.85,305.71
530,Exit long,2025-04-08 04:00:00,Trail,38850,1,19095,328.1,1.72,359.05,1.88,-0.95,0.00,30898.95,308.99
530,Entry long,2025-04-07 20:00:00,Long,38190,1,19095,328.1,1.72,359.05,1.88,-0.95,0.00,30898.95,308.99
531,Exit long,2025-04-08 09:00:00,Trail,38850,1,19455,-31.9,-0.16,13.55,0.07,-30.95,-0.16,30867.05,308.67
531,Entry long,2025-04-08 07:00:00,Long,38910,1,19455,-31.9,-0.16,13.55,0.07,-30.95,-0.16,30867.05,308.67
532,Exit long,2025-04-08 14:00:00,Trail,39450,1,19470,253.1,1.30,284.05,1.46,-0.95,0.00,31120.15,311.20
532,Entry long,2025-04-08 11:00:00,Long,38940,1,19470,253.1,1.30,284.05,1.46,-0.95,0.00,31120.15,311.20
533,Exit long,2025-04-09 02:00:00,Trail,37530,1,18720,43.1,0.23,74.05,0.40,-0.95,-0.01,31163.25,311.63
533,Entry long,2025-04-09 01:00:00,Long,37440,1,18720,43.1,0.23,74.05,0.40,-0.95,-0.01,31163.25,311.63
534,Exit short,2025-04-09 06:00:00,Trail,37140,1,18585,13.1,0.07,44.05,0.24,-0.95,-0.01,31176.35,311.76
534,Entry short,2025-04-09 04:00:00,Short,37170,1,18585,13.1,0.07,44.05,0.24,-0.95,-0.01,31176.35,311.76
535,Exit short,2025-04-09 12:00:00,Trail,37200,1,18915,313.1,1.66,344.05,1.82,-0.95,-0.01,31489.45,314.89
535,Entry short,2025-04-09 09:00:00,Short,37830,1,18915,313.1,1.66,344.05,1.82,-0.95,-0.01,31489.45,314.89
536,Exit short,2025-04-09 15:00:00,Trail,37590,1,18945,148.1,0.78,179.05,0.95,-0.95,-0.01,31637.55,316.38
536,Entry short,2025-04-09 14:00:00,Short,37890,1,18945,148.1,0.78,179.05,0.95,-0.95,-0.01,31637.55,316.38
537,Exit short,2025-04-09 19:00:00,Trail,40140,1,20130,58.1,0.29,89.05,0.44,-0.95,0.00,31695.65,316.96
537,Entry short,2025-04-09 18:00:00,Short,40260,1,20130,58.1,0.29,89.05,0.44,-0.95,0.00,31695.65,316.96
538,Exit long,2025-04-10 00:00:00,Trail,41040,1,20250,268.1,1.32,299.05,1.48,-0.95,0.00,31963.75,319.64
538,Entry long,2025-04-09 19:00:00,Long,40500,1,20250,268.1,1.32,299.05,1.48,-0.95,0.00,31963.75,319.64
539,Exit long,2025-04-10 12:00:00,Trail,40290,1,20145,-1.9,-0.01,29.05,0.14,-0.95,0.00,31961.85,319.62
539,Entry long,2025-04-10 10:00:00,Long,40290,1,20145,-1.9,-0.01,29.05,0.14,-0.95,0.00,31961.85,319.62
540,Exit long,2025-04-10 23:00:00,Trail,39780,1,19680,208.1,1.06,239.05,1.21,-0.95,0.00,32169.95,321.70
540,Entry long,2025-04-10 17:00:00,Long,39360,1,19680,208.1,1.06,239.05,1.21,-0.95,0.00,32169.95,321.70
541,Exit long,2025-04-11 06:00:00,Trail,40050,1,19710,313.1,1.59,344.05,1.75,-0.95,0.00,32483.05,324.83
541,Entry long,2025-04-11 01:00:00,Long,39420,1,19710,313.1,1.59,344.05,1.75,-0.95,0.00,32483.05,324.83
542,Exit long,2025-04-11 11:00:00,Trail,39960,1,19830,148.1,0.75,179.05,0.90,-0.95,0.00,32631.15,326.31
542,Entry long,2025-04-11 09:00:00,Long,39660,1,19830,148.1,0.75,179.05,0.90,-0.95,0.00,32631.15,326.31
543,Exit long,2025-04-11 18:00:00,Trail,40410,1,19875,328.1,1.65,359.05,1.81,-0.95,0.00,32959.25,329.59
543,Entry long,2025-04-11 15:00:00,Long,39750,1,19875,328.1,1.65,359.05,1.81,-0.95,0.00,32959.25,329.59
544,Exit long,2025-04-14 11:00:00,Trail,40740,1,20205,163.1,0.81,194.05,0.96,-0.95,0.00,33122.35,331.22
544,Entry long,2025-04-11 20:00:00,Long,40410,1,20205,163.1,0.81,194.05,0.96,-0.95,0.00,33122.35,331.22
545,Exit long,2025-04-14 13:00:00,Trail,40800,1,20400,-1.9,-0.01,29.05,0.14,-0.95,0.00,33120.45,331.20
545,Entry long,2025-04-14 12:00:00,Long,40800,1,20400,-1.9,-0.01,29.05,0.14,-0.95,0.00,33120.45,331.20
546,Exit long,2025-04-14 15:00:00,Trail,40800,1,20430,-31.9,-0.16,0,0.00,-30.95,-0.15,33088.55,330.89
546,Entry long,2025-04-14 14:00:00,Long,40860,1,20430,-31.9,-0.16,0,0.00,-30.95,-0.15,33088.55,330.89
547,Exit long,2025-04-14 19:00:00,Trail,40770,1,20295,88.1,0.43,119.05,0.59,-0.95,0.00,33176.65,331.77
547,Entry long,2025-04-14 17:00:00,Long,40590,1,20295,88.1,0.43,119.05,0.59,-0.95,0.00,33176.65,331.77
548,Exit short,2025-04-16 08:00:00,Trail,40290,1,20220,73.1,0.36,104.05,0.51,-8.45,-0.04,33249.75,332.50
548,Entry short,2025-04-15 22:00:00,Short,40440,1,20220,73.1,0.36,104.05,0.51,-8.45,-0.04,33249.75,332.50
549,Exit short,2025-04-16 14:00:00,Trail,40320,1,20220,58.1,0.29,89.05,0.44,-0.95,0.00,33307.85,333.08
549,Entry short,2025-04-16 13:00:00,Short,40440,1,20220,58.1,0.29,89.05,0.44,-0.95,0.00,33307.85,333.08
550,Exit short,2025-04-16 19:00:00,Trail,39840,1,19995,73.1,0.37,104.05,0.52,-0.95,0.00,33380.95,333.81
550,Entry short,2025-04-16 17:00:00,Short,39990,1,19995,73.1,0.37,104.05,0.52,-0.95,0.00,33380.95,333.81
551,Exit short,2025-04-17 12:00:00,Trail,39360,1,20040,358.1,1.79,389.05,1.94,-0.95,0.00,33739.05,337.39
551,Entry short,2025-04-17 09:00:00,Short,40080,1,20040,358.1,1.79,389.05,1.94,-0.95,0.00,33739.05,337.39
552,Exit short,2025-04-17 15:00:00,Trail,39240,1,19665,43.1,0.22,74.05,0.38,-0.95,0.00,33782.15,337.82
552,Entry short,2025-04-17 14:00:00,Short,39330,1,19665,43.1,0.22,74.05,0.38,-0.95,0.00,33782.15,337.82
553,Exit short,2025-04-17 20:00:00,Trail,39390,1,19755,58.1,0.29,89.05,0.45,-0.95,0.00,33840.25,338.40
553,Entry short,2025-04-17 18:00:00,Short,39510,1,19755,58.1,0.29,89.05,0.45,-0.95,0.00,33840.25,338.40
554,Exit short,2025-04-21 10:00:00,Trail,39000,1,19575,73.1,0.37,104.05,0.53,-0.95,0.00,33913.35,339.13
554,Entry short,2025-04-20 22:00:00,Short,39150,1,19575,73.1,0.37,104.05,0.53,-0.95,0.00,33913.35,339.13
555,Exit short,2025-04-21 12:00:00,Trail,38970,1,19455,-31.9,-0.16,0,0.00,-30.95,-0.16,33881.45,338.81
555,Entry short,2025-04-21 11:00:00,Short,38910,1,19455,-31.9,-0.16,0,0.00,-30.95,-0.16,33881.45,338.81
556,Exit short,2025-04-21 19:00:00,Trail,38100,1,19440,388.1,2.00,419.05,2.16,-0.95,0.00,34269.55,342.70
556,Entry short,2025-04-21 13:00:00,Short,38880,1,19440,388.1,2.00,419.05,2.16,-0.95,0.00,34269.55,342.70
557,Exit short,2025-04-22 12:00:00,Trail,38670,1,19320,-16.9,-0.09,14.05,0.07,-15.95,-0.08,34252.65,342.53
