Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
93,Exit short,2023-07-25 02:00:00,[ExitS rA:53 R:35 V:2.8 B:0.23 M:+ ST:D CH:28 CF:- MI:41 SK:6/2 PS:D SQ:0],1.1072,1000,1107.2,-0.1,-0.01,0.88,0.08,-0.05,0.00,161.12,16.11
93,Entry short,2023-07-24 19:00:00,[R001S rA:22 R:29 V:0.55 B:0.12 M:+ ST:D CH:37 CF:- MI:24 SK:0/5 PS:D SQ:0],1.1072,1000,1107.2,-0.1,-0.01,0.88,0.08,-0.05,0.00,161.12,16.11
94,Exit short,2023-07-26 18:00:00,[ExitS rA:46 R:52 V:0.49 B:0.6 M:+ ST:D CH:49 CF:+ MI:83 SK:9/5 PS:D SQ:0],1.1068,1000,1106.4,-0.5,-0.05,0,0.00,-0.45,-0.04,160.62,16.06
94,Entry short,2023-07-26 18:00:00,[R001S rA:46 R:46 V:0.51 B:0.44 M:+ ST:D CH:40 CF:+ MI:83 SK:17/30 PS:D SQ:0],1.1064,1000,1106.4,-0.5,-0.05,0,0.00,-0.45,-0.04,160.62,16.06
95,Exit short,2023-07-27 22:00:00,[ExitS rA:19 R:17 V:0.57 B:0.2 M:- ST:D CH:9 CF:- MI:4 SK:33/46 PS:D SQ:0],1.0976,1000,1112,14.3,1.29,15.15,1.36,-0.05,0.00,174.92,17.49
95,Entry short,2023-07-27 12:00:00,[R001S rA:21 R:60 V:0.72 B:0.66 M:+ ST:D CH:15 CF:+ MI:59 SK:41/61 PS:D SQ:0],1.112,1000,1112,14.3,1.29,15.15,1.36,-0.05,0.00,174.92,17.49
96,Exit short,2023-08-01 07:00:00,[ExitS rA:76 R:39 V:2.6 B:0.17 M:- ST:D CH:17 CF:+ MI:39 SK:5/2 PS:D SQ:0],1.0992,1000,1102,2.7,0.24,3.43,0.31,-0.05,0.00,177.62,17.76
96,Entry short,2023-07-31 16:00:00,[R001S rA:36 R:51 V:0.53 B:0.35 M:- ST:U CH:39 CF:- MI:50 SK:67/80 PS:U SQ:0],1.102,1000,1102,2.7,0.24,3.43,0.31,-0.05,0.00,177.62,17.76
97,Exit long,2023-08-02 00:00:00,[ExitL rA:35 R:62 V:2.58 B:0.82 M:+ ST:U CH:8 CF:- MI:45 SK:92/97 PS:U SQ:0],1.1008,1000,1098,2.7,0.25,3.55,0.32,-0.05,0.00,180.32,18.03
97,Entry long,2023-08-01 20:00:00,[R001L rA:34 R:47 V:0.27 B:0.57 M:+ ST:U CH:43 CF:- MI:36 SK:67/48 PS:U SQ:0],1.098,1000,1098,2.7,0.25,3.55,0.32,-0.05,0.00,180.32,18.03
98,Exit short,2023-08-02 16:00:00,[ExitS rA:28 R:27 V:1.77 B:0.2 M:- ST:D CH:5 CF:- MI:16 SK:7/2 PS:D SQ:0],1.0936,1000,1096.8,3.1,0.28,3.95,0.36,-0.05,0.00,183.42,18.34
98,Entry short,2023-08-02 12:00:00,[R001S rA:30 R:32 V:0.57 B:0.02 M:- ST:D CH:12 CF:- MI:2 SK:57/71 PS:D SQ:0],1.0968,1000,1096.8,3.1,0.28,3.95,0.36,-0.05,0.00,183.42,18.34
99,Exit short,2023-08-03 15:00:00,[ExitS rA:44 R:43 V:1.8 B:0.39 M:+ ST:D CH:59 CF:- MI:64 SK:5/2 PS:D SQ:0],1.0928,1000,1092.4,-0.5,-0.05,0,0.00,-0.45,-0.04,182.92,18.29
99,Entry short,2023-08-03 14:00:00,[R001S rA:25 R:36 V:0.57 B:0.11 M:+ ST:D CH:57 CF:- MI:57 SK:0/0 PS:D SQ:0],1.0924,1000,1092.4,-0.5,-0.05,0,0.00,-0.45,-0.04,182.92,18.29
100,Exit long,2023-08-04 18:00:00,[ExitL rA:30 R:77 V:0.97 B:0.8 M:+ ST:U CH:5 CF:+ MI:92 SK:95/98 PS:U SQ:0],1.1024,1000,1097.2,5.1,0.46,6.14,0.56,-0.05,0.00,188.01,18.80
100,Entry long,2023-08-04 12:00:00,[R001L rA:33 R:68 V:0.3 B:1.01 M:+ ST:U CH:31 CF:+ MI:40 SK:59/39 PS:U SQ:0],1.0972,1000,1097.2,5.1,0.46,6.14,0.56,-0.05,0.00,188.01,18.80
101,Exit short,2023-08-07 08:00:00,[ExitS rA:34 R:47 V:2.52 B:0.19 M:- ST:D CH:13 CF:- MI:26 SK:22/25 PS:D SQ:0],1.0988,1000,1100.8,1.9,0.17,2.72,0.25,-0.26,-0.02,189.91,18.99
101,Entry short,2023-08-06 23:00:00,[R001S rA:35 R:59 V:1.1 B:0.52 M:- ST:D CH:19 CF:+ MI:63 SK:16/32 PS:D SQ:0],1.1008,1000,1100.8,1.9,0.17,2.72,0.25,-0.26,-0.02,189.91,18.99
102,Exit long,2023-08-09 11:00:00,[ExitL rA:55 R:55 V:1.56 B:0.79 M:+ ST:U CH:17 CF:+ MI:70 SK:94/98 PS:U SQ:0],1.0976,1000,1095.6,1.9,0.17,2.75,0.25,-0.46,-0.04,191.81,19.18
