Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
406,Exit long,2026-03-16 03:00:00,TP,72900,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,116.29,11.63
406,Entry long,2026-03-15 22:00:00,Long,72150,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,116.29,11.63
407,Exit long,2026-03-16 14:00:00,SL,73650,0.001,73.95,-0.31,-0.41,0,0.00,-0.3,-0.41,115.99,11.60
407,Entry long,2026-03-16 13:00:00,Long,73950,0.001,73.95,-0.31,-0.41,0,0.00,-0.3,-0.41,115.99,11.60
408,Exit long,2026-03-23 11:06:00,TP,69900,0.001,69.15,0.74,1.08,0.75,1.08,-0.003,0.00,116.73,11.67
408,Entry long,2026-03-23 11:05:00,Long,69150,0.001,69.15,0.74,1.08,0.75,1.08,-0.003,0.00,116.73,11.67
409,Exit long,2026-03-23 13:51:00,TP,71550,0.001,70.8,0.74,1.05,0.75,1.05,-0.24,-0.34,117.47,11.75
409,Entry long,2026-03-23 12:47:00,Long,70800,0.001,70.8,0.74,1.05,0.75,1.05,-0.24,-0.34,117.47,11.75
410,Exit long,2026-03-24 13:08:00,SL,70800,0.001,71.1,-0.31,-0.43,0.21,0.29,-0.3,-0.43,117.17,11.72
410,Entry long,2026-03-24 07:57:00,Long,71100,0.001,71.1,-0.31,-0.43,0.21,0.29,-0.3,-0.43,117.17,11.72
411,Exit long,2026-03-25 11:20:00,TP,71700,0.001,70.95,0.74,1.05,0.75,1.05,-0.17,-0.23,117.91,11.79
411,Entry long,2026-03-25 07:47:00,Long,70950,0.001,70.95,0.74,1.05,0.75,1.05,-0.17,-0.23,117.91,11.79
412,Exit long,2026-03-25 17:05:00,SL,71250,0.001,71.55,-0.31,-0.43,0.15,0.21,-0.3,-0.42,117.6,11.76
412,Entry long,2026-03-25 16:26:00,Long,71550,0.001,71.55,-0.31,-0.43,0.15,0.21,-0.3,-0.42,117.6,11.76
