Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
17,Entry long,2025-12-15 14:30,Long,1.17508,1000,1175.08,-0.12,-0.01,1.77,0.15,-0.07,-0.01,3.44,0.34
18,Exit long,2025-12-16 01:10,Close entry(s) order Long,1.17502,1000,1175.22,-0.3,-0.03,0,0.00,-0.31,-0.03,3.14,0.31
18,Entry long,2025-12-16 01:05,Long,1.17522,1000,1175.22,-0.3,-0.03,0,0.00,-0.31,-0.03,3.14,0.31
19,Exit long,2025-12-16 16:00,Close entry(s) order Long,1.17701,1000,1176.68,0.23,0.02,3.69,0.31,-0.05,0.00,3.36,0.34
19,Entry long,2025-12-16 13:55,Long,1.17668,1000,1176.68,0.23,0.02,3.69,0.31,-0.05,0.00,3.36,0.34
20,Exit long,2025-12-18 07:05,Close entry(s) order Long,1.17494,1000,1174.29,0.55,0.05,0.62,0.05,-0.16,-0.01,3.91,0.39
20,Entry long,2025-12-18 06:30,Long,1.17429,1000,1174.29,0.55,0.05,0.62,0.05,-0.16,-0.01,3.91,0.39
21,Exit long,2025-12-22 18:05,Close entry(s) order Long,1.17554,1000,1175.84,-0.4,-0.03,0.59,0.05,-0.45,-0.04,3.51,0.35
21,Entry long,2025-12-22 17:30,Long,1.17584,1000,1175.84,-0.4,-0.03,0.59,0.05,-0.45,-0.04,3.51,0.35
22,Exit long,2025-12-23 07:15,Close entry(s) order Long,1.17725,1000,1177.36,-0.21,-0.02,0,0.00,-0.35,-0.03,3.3,0.33
22,Entry long,2025-12-23 07:10,Long,1.17736,1000,1177.36,-0.21,-0.02,0,0.00,-0.35,-0.03,3.3,0.33
23,Exit long,2025-12-24 00:35,Close entry(s) order Long,1.17911,1000,1179.05,-0.04,0.00,0.8,0.07,-0.05,0.00,3.26,0.33
23,Entry long,2025-12-23 21:30,Long,1.17905,1000,1179.05,-0.04,0.00,0.8,0.07,-0.05,0.00,3.26,0.33
24,Exit long,2025-12-24 11:30,Close entry(s) order Long,1.17946,1000,1179.58,-0.22,-0.02,0.47,0.04,-0.55,-0.05,3.04,0.30
24,Entry long,2025-12-24 08:55,Long,1.17958,1000,1179.58,-0.22,-0.02,0.47,0.04,-0.55,-0.05,3.04,0.30
25,Exit long,2025-12-26 04:00,Close entry(s) order Long,1.17843,1000,1178.44,-0.11,-0.01,0.87,0.07,-0.2,-0.02,2.93,0.29
25,Entry long,2025-12-26 00:25,Long,1.17844,1000,1178.44,-0.11,-0.01,0.87,0.07,-0.2,-0.02,2.93,0.29
26,Exit long,2025-12-26 15:45,Close entry(s) order Long,1.17856,1000,1178.64,-0.18,-0.02,0.57,0.05,-0.27,-0.02,2.75,0.27
26,Entry long,2025-12-26 15:05,Long,1.17864,1000,1178.64,-0.18,-0.02,0.57,0.05,-0.27,-0.02,2.75,0.27
27,Exit long,2025-12-29 09:20,Close entry(s) order Long,1.17742,1000,1177.54,-0.22,-0.02,0,0.00,-0.3,-0.03,2.52,0.25
27,Entry long,2025-12-29 09:15,Long,1.17754,1000,1177.54,-0.22,-0.02,0,0.00,-0.3,-0.03,2.52,0.25
28,Exit long,2026-01-02 02:55,Close entry(s) order Long,1.17584,1000,1176.02,-0.28,-0.02,0,0.00,-0.24,-0.02,2.24,0.22
28,Entry long,2026-01-02 02:45,Long,1.17602,1000,1176.02,-0.28,-0.02,0,0.00,-0.24,-0.02,2.24,0.22
29,Exit long,2026-01-05 21:30,Close entry(s) order Long,1.17228,1000,1171.35,0.83,0.07,1.48,0.13,-0.06,-0.01,3.07,0.31
29,Entry long,2026-01-05 17:50,Long,1.17135,1000,1171.35,0.83,0.07,1.48,0.13,-0.06,-0.01,3.07,0.31
30,Exit long,2026-01-06 07:50,Close entry(s) order Long,1.17333,1000,1173.35,-0.12,-0.01,0.89,0.08,-0.24,-0.02,2.95,0.30
30,Entry long,2026-01-06 06:20,Long,1.17335,1000,1173.35,-0.12,-0.01,0.89,0.08,-0.24,-0.02,2.95,0.30
31,Exit short,2026-01-08 04:10,Close entry(s) order Short,1.16796,1000,1167.84,-0.22,-0.02,0,0.00,-0.21,-0.02,2.73,0.27
31,Entry short,2026-01-08 04:05,Short,1.16784,1000,1167.84,-0.22,-0.02,0,0.00,-0.21,-0.02,2.73,0.27
32,Exit short,2026-01-08 20:30,Close entry(s) order Short,1.16534,1000,1166.8,1.36,0.12,2.49,0.21,-0.27,-0.02,4.09,0.41
32,Entry short,2026-01-08 15:45,Short,1.1668,1000,1166.8,1.36,0.12,2.49,0.21,-0.27,-0.02,4.09,0.41
