Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
394,Entry long,2025-03-21 16:00:00,Long,1.7244,1000,1724.4,-0.48,-0.04,0,0.00,-0.43,-0.04,211.04,21.10
395,Exit short,2025-03-25 22:00:00,TP,1.7118,1000,1715.4,2.17,0.20,2.22,0.21,-0.05,0.00,213.21,21.32
395,Entry short,2025-03-25 09:00:00,Short,1.7154,1000,1715.4,2.17,0.20,2.22,0.21,-0.05,0.00,213.21,21.32
396,Exit short,2025-03-26 00:00:00,SL,1.7124,1000,1711.2,-0.86,-0.08,0,0.00,-0.81,-0.07,212.36,21.24
396,Entry short,2025-03-25 23:00:00,Short,1.7112,1000,1711.2,-0.86,-0.08,0,0.00,-0.81,-0.07,212.36,21.24
397,Exit short,2025-03-26 06:00:00,TP,1.7076,1000,1711.2,2.17,0.20,2.22,0.21,-0.05,0.00,214.53,21.45
397,Entry short,2025-03-26 03:00:00,Short,1.7112,1000,1711.2,2.17,0.20,2.22,0.21,-0.05,0.00,214.53,21.45
398,Exit long,2025-03-28 03:00:00,TP,1.7172,1000,1713.6,2.17,0.20,2.22,0.21,-0.05,0.00,216.7,21.67
398,Entry long,2025-03-27 21:00:00,Long,1.7136,1000,1713.6,2.17,0.20,2.22,0.21,-0.05,0.00,216.7,21.67
399,Exit long,2025-03-28 17:00:00,TP,1.7202,1000,1716.6,2.17,0.20,2.22,0.21,-0.05,0.00,218.87,21.89
399,Entry long,2025-03-28 14:00:00,Long,1.7166,1000,1716.6,2.17,0.20,2.22,0.21,-0.05,0.00,218.87,21.89
400,Exit long,2025-03-31 13:00:00,TP,1.7346,1000,1731,2.16,0.20,2.21,0.20,-0.05,0.00,221.03,22.10
400,Entry long,2025-03-31 11:00:00,Long,1.731,1000,1731,2.16,0.20,2.21,0.20,-0.05,0.00,221.03,22.10
401,Exit short,2025-04-01 15:00:00,TP,1.7214,1000,1725,2.15,0.20,2.2,0.20,-0.05,0.00,223.18,22.32
401,Entry short,2025-04-01 14:00:00,Short,1.725,1000,1725,2.15,0.20,2.2,0.20,-0.05,0.00,223.18,22.32
402,Exit long,2025-04-02 21:00:00,TP,1.7268,1000,1723.2,2.17,0.20,2.22,0.20,-0.05,0.00,225.35,22.53
402,Entry long,2025-04-02 15:00:00,Long,1.7232,1000,1723.2,2.17,0.20,2.22,0.20,-0.05,0.00,225.35,22.53
403,Exit long,2025-04-02 23:00:00,TP,1.7352,1000,1731.6,2.17,0.20,2.22,0.20,-0.05,0.00,227.51,22.75
403,Entry long,2025-04-02 22:00:00,Long,1.7316,1000,1731.6,2.17,0.20,2.22,0.20,-0.05,0.00,227.51,22.75
404,Exit short,2025-04-03 18:00:00,SL,1.74,1000,1739.4,-0.48,-0.04,0.33,0.03,-0.43,-0.04,227.04,22.70
404,Entry short,2025-04-03 16:00:00,Short,1.7394,1000,1739.4,-0.48,-0.04,0.33,0.03,-0.43,-0.04,227.04,22.70
405,Exit long,2025-04-03 23:00:00,SL,1.7478,1000,1748.4,-0.48,-0.04,0.33,0.03,-0.43,-0.04,226.55,22.66
405,Entry long,2025-04-03 22:00:00,Long,1.7484,1000,1748.4,-0.48,-0.04,0.33,0.03,-0.43,-0.04,226.55,22.66
406,Exit long,2025-04-04 02:00:00,TP,1.758,1000,1754.4,2.18,0.20,2.23,0.20,-0.05,0.00,228.73,22.87
406,Entry long,2025-04-04 02:00:00,Long,1.7544,1000,1754.4,2.18,0.20,2.23,0.20,-0.05,0.00,228.73,22.87
407,Exit long,2025-04-04 05:00:00,SL,1.7766,1000,1777.2,-0.48,-0.04,0,0.00,-0.43,-0.04,228.25,22.82
407,Entry long,2025-04-04 05:00:00,Long,1.7772,1000,1777.2,-0.48,-0.04,0,0.00,-0.43,-0.04,228.25,22.82
408,Exit long,2025-04-04 10:00:00,TP,1.788,1000,1784.4,2.17,0.19,2.23,0.20,-0.05,0.00,230.42,23.04
408,Entry long,2025-04-04 10:00:00,Long,1.7844,1000,1784.4,2.17,0.19,2.23,0.20,-0.05,0.00,230.42,23.04
409,Exit long,2025-04-04 12:00:00,SL,1.8072,1000,1807.8,-0.48,-0.04,0,0.00,-0.43,-0.04,229.94,22.99
409,Entry long,2025-04-04 12:00:00,Long,1.8078,1000,1807.8,-0.48,-0.04,0,0.00,-0.43,-0.04,229.94,22.99
410,Exit long,2025-04-04 15:00:00,TP,1.8186,1000,1815,2.17,0.19,2.23,0.19,-0.05,0.00,232.11,23.21
410,Entry long,2025-04-04 15:00:00,Long,1.815,1000,1815,2.17,0.19,2.23,0.19,-0.05,0.00,232.11,23.21
411,Exit long,2025-04-04 17:00:00,SL,1.824,1000,1824.6,-0.49,-0.04,0,0.00,-0.43,-0.04,231.62,23.16
411,Entry long,2025-04-04 17:00:00,Long,1.8246,1000,1824.6,-0.49,-0.04,0,0.00,-0.43,-0.04,231.62,23.16
412,Exit short,2025-04-04 18:00:00,SL,1.8162,1000,1815.6,-0.49,-0.04,0.33,0.03,-0.43,-0.04,231.14,23.11
412,Entry short,2025-04-04 17:00:00,Short,1.8156,1000,1815.6,-0.49,-0.04,0.33,0.03,-0.43,-0.04,231.14,23.11
413,Exit short,2025-04-06 21:00:00,SL,1.815,1000,1814.4,-0.47,-0.04,1.09,0.09,-0.42,-0.04,230.67,23.07
413,Entry short,2025-04-04 19:00:00,Short,1.8144,1000,1814.4,-0.47,-0.04,1.09,0.09,-0.42,-0.04,230.67,23.07
414,Exit long,2025-04-06 22:00:00,TP,1.827,1000,1823.4,2.07,0.19,2.12,0.19,-0.05,0.00,232.75,23.27
414,Entry long,2025-04-06 22:00:00,Long,1.8234,1000,1823.4,2.07,0.19,2.12,0.19,-0.05,0.00,232.75,23.27
415,Exit long,2025-04-07 00:00:00,SL,1.8324,1000,1833,-0.46,-0.04,0,0.00,-0.41,-0.04,232.28,23.23
415,Entry long,2025-04-07 00:00:00,Long,1.833,1000,1833,-0.46,-0.04,0,0.00,-0.41,-0.04,232.28,23.23
416,Exit short,2025-04-07 03:00:00,TP,1.8186,1000,1822.2,2.07,0.19,2.12,0.19,-0.05,0.00,234.35,23.44
416,Entry short,2025-04-07 02:00:00,Short,1.8222,1000,1822.2,2.07,0.19,2.12,0.19,-0.05,0.00,234.35,23.44
417,Exit long,2025-04-07 09:00:00,SL,1.8288,1000,1829.4,-0.46,-0.04,1.04,0.09,-0.41,-0.04,233.89,23.39
417,Entry long,2025-04-07 05:00:00,Long,1.8294,1000,1829.4,-0.46,-0.04,1.04,0.09,-0.41,-0.04,233.89,23.39
418,Exit short,2025-04-07 10:00:00,TP,1.8162,1000,1819.8,2.07,0.19,2.12,0.19,-0.05,0.00,235.96,23.60
418,Entry short,2025-04-07 10:00:00,Short,1.8198,1000,1819.8,2.07,0.19,2.12,0.19,-0.05,0.00,235.96,23.60
419,Exit short,2025-04-07 14:00:00,SL,1.8084,1000,1807.8,-0.46,-0.04,1.76,0.16,-0.41,-0.04,235.5,23.55
419,Entry short,2025-04-07 12:00:00,Short,1.8078,1000,1807.8,-0.46,-0.04,1.76,0.16,-0.41,-0.04,235.5,23.55
420,Exit long,2025-04-07 15:00:00,TP,1.8204,1000,1816.8,2.07,0.19,2.12,0.19,-0.05,0.00,237.57,23.76
420,Entry long,2025-04-07 14:00:00,Long,1.8168,1000,1816.8,2.07,0.19,2.12,0.19,-0.05,0.00,237.57,23.76
421,Exit long,2025-04-07 17:00:00,SL,1.8354,1000,1836,-0.46,-0.04,0,0.00,-0.41,-0.04,237.11,23.71
421,Entry long,2025-04-07 17:00:00,Long,1.836,1000,1836,-0.46,-0.04,0,0.00,-0.41,-0.04,237.11,23.71
422,Exit short,2025-04-07 18:00:00,SL,1.8258,1000,1825.2,-0.46,-0.04,1.04,0.09,-0.41,-0.04,236.65,23.66
422,Entry short,2025-04-07 17:00:00,Short,1.8252,1000,1825.2,-0.46,-0.04,1.04,0.09,-0.41,-0.04,236.65,23.66
423,Exit short,2025-04-08 00:00:00,SL,1.8234,1000,1822.8,-0.46,-0.04,1.39,0.13,-0.41,-0.04,236.19,23.62
423,Entry short,2025-04-07 20:00:00,Short,1.8228,1000,1822.8,-0.46,-0.04,1.39,0.13,-0.41,-0.04,236.19,23.62
424,Exit short,2025-04-08 04:00:00,TP,1.8162,1000,1819.8,2.05,0.19,2.1,0.19,-0.05,0.00,238.24,23.82
424,Entry short,2025-04-08 03:00:00,Short,1.8198,1000,1819.8,2.05,0.19,2.1,0.19,-0.05,0.00,238.24,23.82
425,Exit short,2025-04-08 04:00:00,TP,1.812,1000,1815.6,2.06,0.19,2.11,0.19,-0.05,0.00,240.3,24.03
425,Entry short,2025-04-08 04:00:00,Short,1.8156,1000,1815.6,2.06,0.19,2.11,0.19,-0.05,0.00,240.3,24.03
426,Exit long,2025-04-08 15:00:00,TP,1.8126,1000,1809,2.06,0.19,2.11,0.19,-0.05,0.00,242.35,24.24
426,Entry long,2025-04-08 14:00:00,Long,1.809,1000,1809,2.06,0.19,2.11,0.19,-0.05,0.00,242.35,24.24
427,Exit long,2025-04-09 01:00:00,SL,1.8456,1000,1846.2,-0.46,-0.04,0,0.00,-0.41,-0.04,241.89,24.19
427,Entry long,2025-04-09 01:00:00,Long,1.8462,1000,1846.2,-0.46,-0.04,0,0.00,-0.41,-0.04,241.89,24.19
428,Exit short,2025-04-09 07:00:00,TP,1.839,1000,1842.6,2.04,0.19,2.09,0.19,-0.05,0.00,243.94,24.39
428,Entry short,2025-04-09 07:00:00,Short,1.8426,1000,1842.6,2.04,0.19,2.09,0.19,-0.05,0.00,243.94,24.39
429,Exit short,2025-04-09 08:00:00,SL,1.83,1000,1829.4,-0.46,-0.04,0,0.00,-0.41,-0.04,243.48,24.35
429,Entry short,2025-04-09 08:00:00,Short,1.8294,1000,1829.4,-0.46,-0.04,0,0.00,-0.41,-0.04,243.48,24.35
430,Exit short,2025-04-09 11:00:00,SL,1.8294,1000,1828.2,-0.82,-0.07,0,0.00,-0.76,-0.07,242.66,24.27
430,Entry short,2025-04-09 10:00:00,Short,1.8282,1000,1828.2,-0.82,-0.07,0,0.00,-0.76,-0.07,242.66,24.27
431,Exit long,2025-04-09 13:00:00,SL,1.8366,1000,1837.2,-0.46,-0.04,0.66,0.06,-0.41,-0.04,242.21,24.22
431,Entry long,2025-04-09 11:00:00,Long,1.8372,1000,1837.2,-0.46,-0.04,0.66,0.06,-0.41,-0.04,242.21,24.22
432,Exit short,2025-04-09 14:00:00,SL,1.8282,1000,1827.6,-0.46,-0.04,1.74,0.16,-0.41,-0.04,241.75,24.17
432,Entry short,2025-04-09 13:00:00,Short,1.8276,1000,1827.6,-0.46,-0.04,1.74,0.16,-0.41,-0.04,241.75,24.17
433,Exit long,2025-04-09 14:00:00,TP,1.8396,1000,1836,2.04,0.19,2.09,0.19,-0.05,0.00,243.79,24.38
433,Entry long,2025-04-09 14:00:00,Long,1.836,1000,1836,2.04,0.19,2.09,0.19,-0.05,0.00,243.79,24.38
434,Exit short,2025-04-09 17:00:00,TP,1.8258,1000,1829.4,2.04,0.19,2.09,0.19,-0.05,0.00,245.84,24.58
434,Entry short,2025-04-09 16:00:00,Short,1.8294,1000,1829.4,2.04,0.19,2.09,0.19,-0.05,0.00,245.84,24.58
435,Exit short,2025-04-09 22:00:00,SL,1.7808,1000,1780.2,-0.47,-0.04,0,0.00,-0.42,-0.04,245.37,24.54
435,Entry short,2025-04-09 22:00:00,Short,1.7802,1000,1780.2,-0.47,-0.04,0,0.00,-0.42,-0.04,245.37,24.54
436,Exit long,2025-04-10 02:00:00,SL,1.7904,1000,1791,-0.47,-0.04,1.06,0.10,-0.42,-0.04,244.9,24.49
436,Entry long,2025-04-10 00:00:00,Long,1.791,1000,1791,-0.47,-0.04,1.06,0.10,-0.42,-0.04,244.9,24.49
437,Exit short,2025-04-10 03:00:00,TP,1.7784,1000,1782,2.11,0.19,2.17,0.20,-0.05,0.00,247.01,24.70
437,Entry short,2025-04-10 03:00:00,Short,1.782,1000,1782,2.11,0.19,2.17,0.20,-0.05,0.00,247.01,24.70
438,Exit long,2025-04-10 07:00:00,TP,1.788,1000,1784.4,2.11,0.19,2.17,0.20,-0.05,0.00,249.12,24.91
438,Entry long,2025-04-10 07:00:00,Long,1.7844,1000,1784.4,2.11,0.19,2.17,0.20,-0.05,0.00,249.12,24.91
439,Exit long,2025-04-10 10:00:00,SL,1.794,1000,1794.6,-0.47,-0.04,0,0.00,-0.42,-0.04,248.65,24.87
439,Entry long,2025-04-10 10:00:00,Long,1.7946,1000,1794.6,-0.47,-0.04,0,0.00,-0.42,-0.04,248.65,24.87
440,Exit long,2025-04-10 14:00:00,SL,1.7952,1000,1795.8,-0.47,-0.04,1.43,0.13,-0.42,-0.04,248.18,24.82
440,Entry long,2025-04-10 13:00:00,Long,1.7958,1000,1795.8,-0.47,-0.04,1.43,0.13,-0.42,-0.04,248.18,24.82
441,Exit long,2025-04-10 15:00:00,TP,1.806,1000,1802.4,2.11,0.19,2.16,0.20,-0.05,0.00,250.3,25.03
441,Entry long,2025-04-10 15:00:00,Long,1.8024,1000,1802.4,2.11,0.19,2.16,0.20,-0.05,0.00,250.3,25.03
442,Exit long,2025-04-11 00:00:00,TP,1.8102,1000,1806.6,2.14,0.19,2.19,0.19,-0.05,0.00,252.43,25.24
442,Entry long,2025-04-10 23:00:00,Long,1.8066,1000,1806.6,2.14,0.19,2.19,0.19,-0.05,0.00,252.43,25.24
443,Exit short,2025-04-11 03:00:00,SL,1.8102,1000,1809.6,-0.48,-0.04,0.32,0.03,-0.43,-0.04,251.96,25.20
443,Entry short,2025-04-11 02:00:00,Short,1.8096,1000,1809.6,-0.48,-0.04,0.32,0.03,-0.43,-0.04,251.96,25.20
444,Exit long,2025-04-11 04:00:00,TP,1.824,1000,1820.4,2.14,0.19,2.19,0.19,-0.05,0.00,254.09,25.41
444,Entry long,2025-04-11 04:00:00,Long,1.8204,1000,1820.4,2.14,0.19,2.19,0.19,-0.05,0.00,254.09,25.41
445,Exit long,2025-04-11 08:00:00,TP,1.8312,1000,1827.6,2.14,0.19,2.19,0.19,-0.05,0.00,256.23,25.62
445,Entry long,2025-04-11 08:00:00,Long,1.8276,1000,1827.6,2.14,0.19,2.19,0.19,-0.05,0.00,256.23,25.62
446,Exit short,2025-04-11 10:00:00,TP,1.8234,1000,1827,2.14,0.19,2.19,0.19,-0.05,0.00,258.36,25.84
446,Entry short,2025-04-11 09:00:00,Short,1.827,1000,1827,2.14,0.19,2.19,0.19,-0.05,0.00,258.36,25.84
447,Exit short,2025-04-11 16:00:00,TP,1.812,1000,1815.6,2.14,0.19,2.19,0.19,-0.05,0.00,260.5,26.05
447,Entry short,2025-04-11 15:00:00,Short,1.8156,1000,1815.6,2.14,0.19,2.19,0.19,-0.05,0.00,260.5,26.05
448,Exit short,2025-04-11 17:00:00,TP,1.8054,1000,1809,2.14,0.19,2.19,0.19,-0.05,0.00,262.64,26.26
448,Entry short,2025-04-11 16:00:00,Short,1.809,1000,1809,2.14,0.19,2.19,0.19,-0.05,0.00,262.64,26.26
449,Exit short,2025-04-11 19:00:00,SL,1.8018,1000,1801.2,-0.48,-0.04,0,0.00,-0.42,-0.04,262.16,26.22
449,Entry short,2025-04-11 19:00:00,Short,1.8012,1000,1801.2,-0.48,-0.04,0,0.00,-0.42,-0.04,262.16,26.22
450,Exit short,2025-04-13 21:00:00,TP,1.7964,1000,1800,2.16,0.19,2.21,0.20,-0.05,0.00,264.32,26.43
450,Entry short,2025-04-13 21:00:00,Short,1.8,1000,1800,2.16,0.19,2.21,0.20,-0.05,0.00,264.32,26.43
451,Exit long,2025-04-13 23:00:00,SL,1.803,1000,1804.2,-0.86,-0.08,0,0.00,-0.81,-0.07,263.46,26.35
451,Entry long,2025-04-13 22:00:00,Long,1.8042,1000,1804.2,-0.86,-0.08,0,0.00,-0.81,-0.07,263.46,26.35
452,Exit long,2025-04-14 01:00:00,TP,1.8078,1000,1804.2,2.16,0.19,2.21,0.19,-0.05,0.00,265.62,26.56
452,Entry long,2025-04-14 00:00:00,Long,1.8042,1000,1804.2,2.16,0.19,2.21,0.19,-0.05,0.00,265.62,26.56
453,Exit long,2025-04-14 02:00:00,SL,1.8072,1000,1807.8,-0.48,-0.04,0.7,0.06,-0.43,-0.04,265.14,26.51
453,Entry long,2025-04-14 01:00:00,Long,1.8078,1000,1807.8,-0.48,-0.04,0.7,0.06,-0.43,-0.04,265.14,26.51
454,Exit short,2025-04-14 09:00:00,SL,1.7994,1000,1798.8,-0.48,-0.04,0.7,0.06,-0.43,-0.04,264.66,26.47
454,Entry short,2025-04-14 08:00:00,Short,1.7988,1000,1798.8,-0.48,-0.04,0.7,0.06,-0.43,-0.04,264.66,26.47
455,Exit short,2025-04-14 15:00:00,SL,1.7988,1000,1798.2,-0.48,-0.04,0.7,0.06,-0.43,-0.04,264.18,26.42
455,Entry short,2025-04-14 14:00:00,Short,1.7982,1000,1798.2,-0.48,-0.04,0.7,0.06,-0.43,-0.04,264.18,26.42
456,Exit short,2025-04-14 20:00:00,SL,1.7928,1000,1791.6,-0.86,-0.08,0,0.00,-0.81,-0.07,263.32,26.33
456,Entry short,2025-04-14 18:00:00,Short,1.7916,1000,1791.6,-0.86,-0.08,0,0.00,-0.81,-0.07,263.32,26.33
457,Exit short,2025-04-15 01:00:00,TP,1.7886,1000,1792.2,2.17,0.19,2.23,0.20,-0.05,0.00,265.49,26.55
457,Entry short,2025-04-15 00:00:00,Short,1.7922,1000,1792.2,2.17,0.19,2.23,0.20,-0.05,0.00,265.49,26.55
458,Exit short,2025-04-15 07:00:00,SL,1.7838,1000,1783.2,-0.48,-0.04,0.71,0.06,-0.43,-0.04,265.01,26.50
458,Entry short,2025-04-15 06:00:00,Short,1.7832,1000,1783.2,-0.48,-0.04,0.71,0.06,-0.43,-0.04,265.01,26.50
459,Exit short,2025-04-15 13:00:00,TP,1.7754,1000,1779,2.17,0.19,2.23,0.20,-0.05,0.00,267.18,26.72
459,Entry short,2025-04-15 12:00:00,Short,1.779,1000,1779,2.17,0.19,2.23,0.20,-0.05,0.00,267.18,26.72
460,Exit long,2025-04-16 05:00:00,TP,1.7874,1000,1783.8,2.18,0.19,2.23,0.20,-0.05,0.00,269.36,26.94
460,Entry long,2025-04-16 00:00:00,Long,1.7838,1000,1783.8,2.18,0.19,2.23,0.20,-0.05,0.00,269.36,26.94
461,Exit long,2025-04-17 00:00:00,SL,1.7874,1000,1788.6,-0.87,-0.08,0.3,0.03,-0.82,-0.07,268.49,26.85
461,Entry long,2025-04-16 17:00:00,Long,1.7886,1000,1788.6,-0.87,-0.08,0.3,0.03,-0.82,-0.07,268.49,26.85
462,Exit long,2025-04-17 05:00:00,SL,1.7904,1000,1791,-0.49,-0.04,0.71,0.06,-0.43,-0.04,268.01,26.80
462,Entry long,2025-04-17 04:00:00,Long,1.791,1000,1791,-0.49,-0.04,0.71,0.06,-0.43,-0.04,268.01,26.80
463,Exit short,2025-04-17 14:00:00,SL,1.7826,1000,1782,-0.49,-0.04,1.86,0.16,-0.43,-0.04,267.52,26.75
463,Entry short,2025-04-17 12:00:00,Short,1.782,1000,1782,-0.49,-0.04,1.86,0.16,-0.43,-0.04,267.52,26.75
464,Exit short,2025-04-17 18:00:00,SL,1.7796,1000,1779,-0.49,-0.04,0.83,0.07,-0.43,-0.04,267.03,26.70
464,Entry short,2025-04-17 16:00:00,Short,1.779,1000,1779,-0.49,-0.04,0.83,0.07,-0.43,-0.04,267.03,26.70
465,Exit long,2025-04-18 17:00:00,SL,1.7868,1000,1788,-0.87,-0.08,0,0.00,-0.82,-0.07,266.16,26.62
465,Entry long,2025-04-18 14:00:00,Long,1.788,1000,1788,-0.87,-0.08,0,0.00,-0.82,-0.07,266.16,26.62
466,Exit long,2025-04-21 00:00:00,TP,1.794,1000,1790.4,2.19,0.19,2.24,0.20,-0.05,0.00,268.35,26.84
466,Entry long,2025-04-20 22:00:00,Long,1.7904,1000,1790.4,2.19,0.19,2.24,0.20,-0.05,0.00,268.35,26.84
467,Exit short,2025-04-22 17:00:00,SL,1.7898,1000,1789.2,-0.49,-0.04,0.72,0.06,-0.44,-0.04,267.86,26.79
467,Entry short,2025-04-22 16:00:00,Short,1.7892,1000,1789.2,-0.49,-0.04,0.72,0.06,-0.44,-0.04,267.86,26.79
468,Exit short,2025-04-22 21:00:00,TP,1.7862,1000,1789.8,2.19,0.19,2.24,0.20,-0.05,0.00,270.05,27.00
468,Entry short,2025-04-22 21:00:00,Short,1.7898,1000,1789.8,2.19,0.19,2.24,0.20,-0.05,0.00,270.05,27.00
469,Exit short,2025-04-22 22:00:00,TP,1.7826,1000,1786.2,2.19,0.19,2.24,0.20,-0.05,0.00,272.23,27.22
469,Entry short,2025-04-22 21:00:00,Short,1.7862,1000,1786.2,2.19,0.19,2.24,0.20,-0.05,0.00,272.23,27.22
470,Exit short,2025-04-23 06:00:00,TP,1.7772,1000,1780.8,2.19,0.19,2.24,0.20,-0.05,0.00,274.42,27.44
470,Entry short,2025-04-23 03:00:00,Short,1.7808,1000,1780.8,2.19,0.19,2.24,0.20,-0.05,0.00,274.42,27.44
471,Exit short,2025-04-23 06:00:00,TP,1.7736,1000,1777.2,2.19,0.19,2.24,0.20,-0.05,0.00,276.61,27.66
471,Entry short,2025-04-23 06:00:00,Short,1.7772,1000,1777.2,2.19,0.19,2.24,0.20,-0.05,0.00,276.61,27.66
472,Exit short,2025-04-23 13:00:00,TP,1.7706,1000,1774.2,2.19,0.19,2.24,0.20,-0.05,0.00,278.8,27.88
472,Entry short,2025-04-23 13:00:00,Short,1.7742,1000,1774.2,2.19,0.19,2.24,0.20,-0.05,0.00,278.8,27.88
473,Exit short,2025-04-23 14:00:00,SL,1.7694,1000,1768.8,-0.49,-0.04,0.71,0.06,-0.43,-0.04,278.31,27.83
473,Entry short,2025-04-23 13:00:00,Short,1.7688,1000,1768.8,-0.49,-0.04,0.71,0.06,-0.43,-0.04,278.31,27.83
474,Exit long,2025-04-23 19:00:00,TP,1.7814,1000,1777.8,2.19,0.19,2.24,0.20,-0.05,0.00,280.5,28.05
474,Entry long,2025-04-23 15:00:00,Long,1.7778,1000,1777.8,2.19,0.19,2.24,0.20,-0.05,0.00,280.5,28.05
475,Exit short,2025-04-25 03:00:00,TP,1.7712,1000,1774.8,2.2,0.19,2.26,0.20,-0.05,0.00,282.7,28.27
475,Entry short,2025-04-25 00:00:00,Short,1.7748,1000,1774.8,2.2,0.19,2.26,0.20,-0.05,0.00,282.7,28.27
476,Exit long,2025-04-25 19:00:00,SL,1.7772,1000,1777.8,-0.49,-0.04,1.49,0.13,-0.44,-0.04,282.21,28.22
476,Entry long,2025-04-25 09:00:00,Long,1.7778,1000,1777.8,-0.49,-0.04,1.49,0.13,-0.44,-0.04,282.21,28.22
477,Exit short,2025-04-29 02:00:00,SL,1.7736,1000,1772.4,-0.88,-0.08,0,0.00,-0.82,-0.07,281.33,28.13
477,Entry short,2025-04-29 01:00:00,Short,1.7724,1000,1772.4,-0.88,-0.08,0,0.00,-0.82,-0.07,281.33,28.13
478,Exit long,2025-04-29 14:00:00,TP,1.7832,1000,1779.6,2.21,0.19,2.26,0.20,-0.05,0.00,283.55,28.35
478,Entry long,2025-04-29 12:00:00,Long,1.7796,1000,1779.6,2.21,0.19,2.26,0.20,-0.05,0.00,283.55,28.35
479,Exit long,2025-04-30 13:00:00,TP,1.7862,1000,1782.6,2.19,0.19,2.25,0.20,-0.05,0.00,285.74,28.57
479,Entry long,2025-04-30 12:00:00,Long,1.7826,1000,1782.6,2.19,0.19,2.25,0.20,-0.05,0.00,285.74,28.57
480,Exit short,2025-04-30 18:00:00,TP,1.7724,1000,1776,2.19,0.19,2.25,0.20,-0.05,0.00,287.93,28.79
480,Entry short,2025-04-30 15:00:00,Short,1.776,1000,1776,2.19,0.19,2.25,0.20,-0.05,0.00,287.93,28.79
481,Exit short,2025-05-01 02:00:00,TP,1.7634,1000,1767,2.2,0.19,2.25,0.20,-0.05,0.00,290.13,29.01
481,Entry short,2025-04-30 23:00:00,Short,1.767,1000,1767,2.2,0.19,2.25,0.20,-0.05,0.00,290.13,29.01
482,Exit long,2025-05-01 10:00:00,SL,1.7724,1000,1773,-0.49,-0.04,0,0.00,-0.44,-0.04,289.64,28.96
482,Entry long,2025-05-01 10:00:00,Long,1.773,1000,1773,-0.49,-0.04,0,0.00,-0.44,-0.04,289.64,28.96
483,Exit short,2025-05-02 00:00:00,TP,1.7628,1000,1766.4,2.19,0.19,2.25,0.20,-0.05,0.00,291.84,29.18
483,Entry short,2025-05-02 00:00:00,Short,1.7664,1000,1766.4,2.19,0.19,2.25,0.20,-0.05,0.00,291.84,29.18
484,Exit short,2025-05-02 11:00:00,SL,1.7634,1000,1762.2,-0.87,-0.08,0,0.00,-0.82,-0.07,290.97,29.10
484,Entry short,2025-05-02 09:00:00,Short,1.7622,1000,1762.2,-0.87,-0.08,0,0.00,-0.82,-0.07,290.97,29.10
485,Exit short,2025-05-02 12:00:00,TP,1.7562,1000,1759.8,2.19,0.20,2.25,0.20,-0.05,0.00,293.16,29.32
485,Entry short,2025-05-02 12:00:00,Short,1.7598,1000,1759.8,2.19,0.20,2.25,0.20,-0.05,0.00,293.16,29.32
486,Exit short,2025-05-04 22:00:00,TP,1.7526,1000,1756.2,2.22,0.20,2.27,0.20,-0.05,0.00,295.38,29.54
486,Entry short,2025-05-02 16:00:00,Short,1.7562,1000,1756.2,2.22,0.20,2.27,0.20,-0.05,0.00,295.38,29.54
487,Exit short,2025-05-05 09:00:00,TP,1.7478,1000,1751.4,2.22,0.20,2.27,0.20,-0.05,0.00,297.6,29.76
487,Entry short,2025-05-05 05:00:00,Short,1.7514,1000,1751.4,2.22,0.20,2.27,0.20,-0.05,0.00,297.6,29.76
488,Exit long,2025-05-06 11:00:00,SL,1.7532,1000,1753.8,-0.49,-0.04,0,0.00,-0.44,-0.04,297.11,29.71
488,Entry long,2025-05-06 11:00:00,Long,1.7538,1000,1753.8,-0.49,-0.04,0,0.00,-0.44,-0.04,297.11,29.71
489,Exit short,2025-05-06 22:00:00,TP,1.7436,1000,1747.2,2.23,0.20,2.29,0.20,-0.05,0.00,299.34,29.93
489,Entry short,2025-05-06 22:00:00,Short,1.7472,1000,1747.2,2.23,0.20,2.29,0.20,-0.05,0.00,299.34,29.93
490,Exit long,2025-05-07 17:00:00,TP,1.7574,1000,1753.8,2.23,0.20,2.29,0.20,-0.05,0.00,301.57,30.16
490,Entry long,2025-05-07 08:00:00,Long,1.7538,1000,1753.8,2.23,0.20,2.29,0.20,-0.05,0.00,301.57,30.16
491,Exit long,2025-05-08 14:00:00,SL,1.7592,1000,1759.8,-0.49,-0.04,0.33,0.03,-0.64,-0.06,301.08,30.11
491,Entry long,2025-05-08 06:00:00,Long,1.7598,1000,1759.8,-0.49,-0.04,0.33,0.03,-0.64,-0.06,301.08,30.11
492,Exit short,2025-05-11 23:00:00,SL,1.749,1000,1748.4,-0.49,-0.04,1.1,0.10,-0.44,-0.04,300.59,30.06
492,Entry short,2025-05-11 21:00:00,Short,1.7484,1000,1748.4,-0.49,-0.04,1.1,0.10,-0.44,-0.04,300.59,30.06
493,Exit short,2025-05-12 07:00:00,TP,1.7424,1000,1746,2.21,0.20,2.26,0.20,-0.05,0.00,302.8,30.28
493,Entry short,2025-05-12 05:00:00,Short,1.746,1000,1746,2.21,0.20,2.26,0.20,-0.05,0.00,302.8,30.28
494,Exit short,2025-05-12 07:00:00,TP,1.7382,1000,1741.8,2.21,0.20,2.26,0.20,-0.05,0.00,305.01,30.50
