Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
100,Entry short,2024-01-08 21:00:00,Short,1.6302,1000,1630.2,-2.52,-0.23,0.35,0.03,-2.47,-0.23,26.62,2.66
101,Exit long,2024-01-11 03:00:00,SL,1.6338,1000,1637.4,-2.51,-0.23,0.34,0.03,-2.46,-0.22,24.1,2.41
101,Entry long,2024-01-10 15:00:00,Long,1.6374,1000,1637.4,-2.51,-0.23,0.34,0.03,-2.46,-0.22,24.1,2.41
102,Exit short,2024-01-12 14:00:00,TP,1.6332,1000,1636.8,2.31,0.21,2.36,0.22,-0.45,-0.04,26.41,2.64
102,Entry short,2024-01-12 08:00:00,Short,1.6368,1000,1636.8,2.31,0.21,2.36,0.22,-0.45,-0.04,26.41,2.64
103,Exit long,2024-01-15 12:00:00,TP,1.6446,1000,1641,2.31,0.21,2.36,0.21,-0.05,0.00,28.72,2.87
103,Entry long,2024-01-15 07:00:00,Long,1.641,1000,1641,2.31,0.21,2.36,0.21,-0.05,0.00,28.72,2.87
104,Exit long,2024-01-16 03:00:00,TP,1.65,1000,1646.4,2.3,0.21,2.35,0.21,-0.05,0.00,31.01,3.10
104,Entry long,2024-01-16 00:00:00,Long,1.6464,1000,1646.4,2.3,0.21,2.35,0.21,-0.05,0.00,31.01,3.10
105,Exit short,2024-01-19 09:00:00,TP,1.6512,1000,1654.8,2.27,0.21,2.32,0.21,-0.5,-0.05,33.28,3.33
105,Entry short,2024-01-18 20:00:00,Short,1.6548,1000,1654.8,2.27,0.21,2.32,0.21,-0.5,-0.05,33.28,3.33
106,Exit long,2024-01-31 01:00:00,TP,1.6476,1000,1644,2.28,0.21,2.33,0.21,-1.24,-0.11,35.56,3.56
106,Entry long,2024-01-30 11:00:00,Long,1.644,1000,1644,2.28,0.21,2.33,0.21,-1.24,-0.11,35.56,3.56
107,Exit long,2024-01-31 08:00:00,SL,1.644,1000,1647.6,-2.48,-0.23,0.15,0.01,-2.43,-0.22,33.08,3.31
107,Entry long,2024-01-31 01:00:00,Long,1.6476,1000,1647.6,-2.48,-0.23,0.15,0.01,-2.43,-0.22,33.08,3.31
108,Exit long,2024-02-01 08:00:00,TP,1.6536,1000,1650,2.26,0.21,2.31,0.21,-0.05,0.00,35.34,3.53
108,Entry long,2024-02-01 05:00:00,Long,1.65,1000,1650,2.26,0.21,2.31,0.21,-0.05,0.00,35.34,3.53
109,Exit short,2024-02-02 14:00:00,SL,1.653,1000,1649.4,-2.47,-0.23,1.53,0.14,-2.42,-0.22,32.88,3.29
109,Entry short,2024-02-02 02:00:00,Short,1.6494,1000,1649.4,-2.47,-0.23,1.53,0.14,-2.42,-0.22,32.88,3.29
110,Exit long,2024-02-05 00:00:00,TP,1.6584,1000,1654.8,2.24,0.21,2.29,0.21,-0.05,0.00,35.12,3.51
110,Entry long,2024-02-02 14:00:00,Long,1.6548,1000,1654.8,2.24,0.21,2.29,0.21,-0.05,0.00,35.12,3.51
111,Exit short,2024-02-06 23:00:00,TP,1.6482,1000,1651.8,2.25,0.21,2.3,0.21,-0.76,-0.07,37.37,3.74
111,Entry short,2024-02-06 12:00:00,Short,1.6518,1000,1651.8,2.25,0.21,2.3,0.21,-0.76,-0.07,37.37,3.74
112,Exit long,2024-02-08 16:00:00,TP,1.6596,1000,1656,2.25,0.21,2.3,0.21,-0.05,0.00,39.62,3.96
112,Entry long,2024-02-08 09:00:00,Long,1.656,1000,1656,2.25,0.21,2.3,0.21,-0.05,0.00,39.62,3.96
113,Exit long,2024-02-09 09:00:00,SL,1.6554,1000,1659,-2.44,-0.23,0,0.00,-2.39,-0.22,37.19,3.72
113,Entry long,2024-02-09 02:00:00,Long,1.659,1000,1659,-2.44,-0.23,0,0.00,-2.39,-0.22,37.19,3.72
114,Exit short,2024-02-13 13:00:00,SL,1.6536,1000,1650,-2.45,-0.23,1.2,0.11,-2.4,-0.22,34.73,3.47
114,Entry short,2024-02-12 15:00:00,Short,1.65,1000,1650,-2.45,-0.23,1.2,0.11,-2.4,-0.22,34.73,3.47
115,Exit long,2024-02-13 19:00:00,TP,1.6602,1000,1656.6,2.25,0.21,2.3,0.21,-0.05,0.00,36.99,3.70
115,Entry long,2024-02-13 14:00:00,Long,1.6566,1000,1656.6,2.25,0.21,2.3,0.21,-0.05,0.00,36.99,3.70
116,Exit short,2024-02-16 16:00:00,TP,1.6494,1000,1653,2.25,0.21,2.3,0.21,-1.4,-0.13,39.24,3.92
116,Entry short,2024-02-14 15:00:00,Short,1.653,1000,1653,2.25,0.21,2.3,0.21,-1.4,-0.13,39.24,3.92
117,Exit long,2024-02-26 14:00:00,TP,1.6572,1000,1653.6,2.26,0.21,2.31,0.21,-0.05,0.00,41.5,4.15
117,Entry long,2024-02-26 08:00:00,Long,1.6536,1000,1653.6,2.26,0.21,2.31,0.21,-0.05,0.00,41.5,4.15
118,Exit long,2024-02-28 13:00:00,TP,1.6656,1000,1662,2.26,0.21,2.31,0.21,-0.05,0.00,43.76,4.38
118,Entry long,2024-02-28 06:00:00,Long,1.662,1000,1662,2.26,0.21,2.31,0.21,-0.05,0.00,43.76,4.38
119,Exit long,2024-02-29 14:00:00,SL,1.6644,1000,1668,-2.44,-0.23,0.34,0.03,-2.39,-0.22,41.32,4.13
119,Entry long,2024-02-29 09:00:00,Long,1.668,1000,1668,-2.44,-0.23,0.34,0.03,-2.39,-0.22,41.32,4.13
120,Exit short,2024-03-04 15:00:00,SL,1.6656,1000,1662,-2.45,-0.23,1.9,0.18,-2.4,-0.22,38.87,3.89
120,Entry short,2024-02-29 16:00:00,Short,1.662,1000,1662,-2.45,-0.23,1.9,0.18,-2.4,-0.22,38.87,3.89
121,Exit long,2024-03-05 05:00:00,TP,1.6704,1000,1666.8,2.24,0.21,2.29,0.21,-0.05,0.00,41.11,4.11
121,Entry long,2024-03-04 18:00:00,Long,1.6668,1000,1666.8,2.24,0.21,2.29,0.21,-0.05,0.00,41.11,4.11
122,Exit short,2024-03-06 17:00:00,TP,1.659,1000,1662.6,2.24,0.21,2.29,0.21,-0.05,0.00,43.35,4.34
122,Entry short,2024-03-06 14:00:00,Short,1.6626,1000,1662.6,2.24,0.21,2.29,0.21,-0.05,0.00,43.35,4.34
123,Exit short,2024-03-07 10:00:00,TP,1.6524,1000,1656,2.26,0.21,2.31,0.21,-0.05,0.00,45.62,4.56
123,Entry short,2024-03-07 06:00:00,Short,1.656,1000,1656,2.26,0.21,2.31,0.21,-0.05,0.00,45.62,4.56
124,Exit short,2024-03-07 13:00:00,TP,1.6482,1000,1651.8,2.26,0.21,2.31,0.21,-0.05,0.00,47.88,4.79
124,Entry short,2024-03-07 10:00:00,Short,1.6518,1000,1651.8,2.26,0.21,2.31,0.21,-0.05,0.00,47.88,4.79
125,Exit long,2024-03-08 07:00:00,SL,1.65,1000,1653.6,-2.48,-0.23,0.35,0.03,-2.43,-0.22,45.4,4.54
125,Entry long,2024-03-07 20:00:00,Long,1.6536,1000,1653.6,-2.48,-0.23,0.35,0.03,-2.43,-0.22,45.4,4.54
126,Exit short,2024-03-08 15:00:00,SL,1.65,1000,1646.4,-2.48,-0.23,0.74,0.07,-2.43,-0.22,42.91,4.29
126,Entry short,2024-03-08 09:00:00,Short,1.6464,1000,1646.4,-2.48,-0.23,0.74,0.07,-2.43,-0.22,42.91,4.29
127,Exit long,2024-03-15 01:00:00,TP,1.6566,1000,1653,2.27,0.21,2.32,0.21,-1.08,-0.10,45.18,4.52
127,Entry long,2024-03-11 01:00:00,Long,1.653,1000,1653,2.27,0.21,2.32,0.21,-1.08,-0.10,45.18,4.52
128,Exit short,2024-03-21 00:00:00,TP,1.6542,1000,1657.8,2.27,0.21,2.32,0.21,-0.05,0.00,47.45,4.75
128,Entry short,2024-03-20 22:00:00,Short,1.6578,1000,1657.8,2.27,0.21,2.32,0.21,-0.05,0.00,47.45,4.75
129,Exit short,2024-03-21 05:00:00,TP,1.6506,1000,1654.2,2.27,0.21,2.32,0.21,-0.05,0.00,49.72,4.97
129,Entry short,2024-03-21 00:00:00,Short,1.6542,1000,1654.2,2.27,0.21,2.32,0.21,-0.05,0.00,49.72,4.97
130,Exit long,2024-03-25 01:00:00,SL,1.6572,1000,1660.8,-2.45,-0.23,0.3,0.03,-2.4,-0.22,47.28,4.73
130,Entry long,2024-03-22 05:00:00,Long,1.6608,1000,1660.8,-2.45,-0.23,0.3,0.03,-2.4,-0.22,47.28,4.73
131,Exit short,2024-04-02 08:00:00,TP,1.6512,1000,1654.8,2.24,0.21,2.29,0.21,-0.9,-0.08,49.52,4.95
131,Entry short,2024-03-29 00:00:00,Short,1.6548,1000,1654.8,2.24,0.21,2.29,0.21,-0.9,-0.08,49.52,4.95
132,Exit short,2024-04-05 02:00:00,SL,1.6488,1000,1645.2,-2.47,-0.23,2.13,0.20,-2.42,-0.22,47.05,4.70
132,Entry short,2024-04-04 09:00:00,Short,1.6452,1000,1645.2,-2.47,-0.23,2.13,0.20,-2.42,-0.22,47.05,4.70
133,Exit long,2024-04-10 17:00:00,TP,1.65,1000,1646.4,2.29,0.21,2.34,0.21,-0.05,0.00,49.33,4.93
133,Entry long,2024-04-10 13:00:00,Long,1.6464,1000,1646.4,2.29,0.21,2.34,0.21,-0.05,0.00,49.33,4.93
134,Exit short,2024-04-12 08:00:00,TP,1.6386,1000,1642.2,2.26,0.21,2.3,0.21,-0.83,-0.08,51.59,5.16
134,Entry short,2024-04-11 12:00:00,Short,1.6422,1000,1642.2,2.26,0.21,2.3,0.21,-0.83,-0.08,51.59,5.16
135,Exit long,2024-04-15 03:00:00,SL,1.6434,1000,1647,-2.42,-0.23,0.34,0.03,-2.38,-0.22,49.16,4.92
135,Entry long,2024-04-12 18:00:00,Long,1.647,1000,1647,-2.42,-0.23,0.34,0.03,-2.38,-0.22,49.16,4.92
136,Exit long,2024-04-16 00:00:00,TP,1.6512,1000,1647.6,2.22,0.21,2.27,0.21,-0.05,0.00,51.38,5.14
136,Entry long,2024-04-15 17:00:00,Long,1.6476,1000,1647.6,2.22,0.21,2.27,0.21,-0.05,0.00,51.38,5.14
137,Exit long,2024-04-19 01:00:00,TP,1.6638,1000,1660.2,2.21,0.21,2.26,0.21,-0.05,0.00,53.6,5.36
137,Entry long,2024-04-19 00:00:00,Long,1.6602,1000,1660.2,2.21,0.21,2.26,0.21,-0.05,0.00,53.6,5.36
138,Exit short,2024-04-22 00:00:00,TP,1.6566,1000,1660.2,2.21,0.21,2.26,0.21,-0.4,-0.04,55.81,5.58
138,Entry short,2024-04-19 15:00:00,Short,1.6602,1000,1660.2,2.21,0.21,2.26,0.21,-0.4,-0.04,55.81,5.58
139,Exit short,2024-04-23 00:00:00,TP,1.6506,1000,1654.2,2.22,0.21,2.27,0.21,-0.05,0.00,58.03,5.80
139,Entry short,2024-04-22 11:00:00,Short,1.6542,1000,1654.2,2.22,0.21,2.27,0.21,-0.05,0.00,58.03,5.80
140,Exit short,2024-04-24 01:00:00,TP,1.6446,1000,1648.2,2.24,0.21,2.29,0.21,-0.05,0.00,60.27,6.03
140,Entry short,2024-04-24 01:00:00,Short,1.6482,1000,1648.2,2.24,0.21,2.29,0.21,-0.05,0.00,60.27,6.03
141,Exit short,2024-04-25 13:00:00,SL,1.6458,1000,1642.2,-2.44,-0.23,0.34,0.03,-2.39,-0.22,57.83,5.78
141,Entry short,2024-04-25 11:00:00,Short,1.6422,1000,1642.2,-2.44,-0.23,0.34,0.03,-2.39,-0.22,57.83,5.78
142,Exit short,2024-04-29 02:00:00,TP,1.6326,1000,1636.2,2.25,0.21,2.3,0.22,-1.23,-0.11,60.09,6.01
142,Entry short,2024-04-26 13:00:00,Short,1.6362,1000,1636.2,2.25,0.21,2.3,0.22,-1.23,-0.11,60.09,6.01
143,Exit short,2024-04-30 02:00:00,SL,1.6362,1000,1632.6,-2.46,-0.23,0.34,0.03,-2.41,-0.23,57.62,5.76
143,Entry short,2024-04-29 02:00:00,Short,1.6326,1000,1632.6,-2.46,-0.23,0.34,0.03,-2.41,-0.23,57.62,5.76
144,Exit long,2024-04-30 12:00:00,TP,1.6434,1000,1639.8,2.26,0.21,2.31,0.21,-0.05,0.00,59.89,5.99
144,Entry long,2024-04-30 05:00:00,Long,1.6398,1000,1639.8,2.26,0.21,2.31,0.21,-0.05,0.00,59.89,5.99
145,Exit long,2024-04-30 13:00:00,TP,1.6488,1000,1645.2,2.26,0.21,2.31,0.21,-0.05,0.00,62.15,6.22
145,Entry long,2024-04-30 12:00:00,Long,1.6452,1000,1645.2,2.26,0.21,2.31,0.21,-0.05,0.00,62.15,6.22
146,Exit short,2024-05-02 16:00:00,TP,1.635,1000,1638.6,2.25,0.21,2.3,0.22,-1.22,-0.11,64.4,6.44
146,Entry short,2024-05-02 05:00:00,Short,1.6386,1000,1638.6,2.25,0.21,2.3,0.22,-1.22,-0.11,64.4,6.44
147,Exit short,2024-05-06 11:00:00,TP,1.6248,1000,1628.4,2.28,0.21,2.33,0.22,-0.12,-0.01,66.68,6.67
147,Entry short,2024-05-03 12:00:00,Short,1.6284,1000,1628.4,2.28,0.21,2.33,0.22,-0.12,-0.01,66.68,6.67
148,Exit long,2024-05-08 01:00:00,TP,1.6338,1000,1630.2,2.28,0.21,2.33,0.22,-1.43,-0.13,68.96,6.90
148,Entry long,2024-05-07 06:00:00,Long,1.6302,1000,1630.2,2.28,0.21,2.33,0.22,-1.43,-0.13,68.96,6.90
149,Exit short,2024-05-16 13:00:00,SL,1.6296,1000,1626,-2.51,-0.23,1.96,0.18,-2.46,-0.23,66.45,6.65
149,Entry short,2024-05-15 16:00:00,Short,1.626,1000,1626,-2.51,-0.23,1.96,0.18,-2.46,-0.23,66.45,6.65
150,Exit long,2024-05-21 13:00:00,SL,1.6272,1000,1630.8,-2.5,-0.23,0.75,0.07,-2.45,-0.23,63.95,6.40
150,Entry long,2024-05-21 03:00:00,Long,1.6308,1000,1630.8,-2.5,-0.23,0.75,0.07,-2.45,-0.23,63.95,6.40
151,Exit long,2024-05-22 18:00:00,TP,1.6356,1000,1632,2.3,0.21,2.35,0.22,-0.05,0.00,66.25,6.63
151,Entry long,2024-05-22 15:00:00,Long,1.632,1000,1632,2.3,0.21,2.35,0.22,-0.05,0.00,66.25,6.63
152,Exit short,2024-05-29 11:00:00,SL,1.635,1000,1631.4,-2.49,-0.23,1.15,0.11,-2.44,-0.23,63.76,6.38
152,Entry short,2024-05-27 13:00:00,Short,1.6314,1000,1631.4,-2.49,-0.23,1.15,0.11,-2.44,-0.23,63.76,6.38
153,Exit long,2024-06-06 01:00:00,SL,1.632,1000,1635.6,-2.49,-0.23,1.94,0.18,-2.44,-0.22,61.26,6.13
153,Entry long,2024-06-04 08:00:00,Long,1.6356,1000,1635.6,-2.49,-0.23,1.94,0.18,-2.44,-0.22,61.26,6.13
154,Exit short,2024-06-10 13:00:00,TP,1.629,1000,1632.6,2.27,0.21,2.32,0.22,-0.44,-0.04,63.53,6.35
154,Entry short,2024-06-10 04:00:00,Short,1.6326,1000,1632.6,2.27,0.21,2.32,0.22,-0.44,-0.04,63.53,6.35
155,Exit short,2024-06-11 01:00:00,SL,1.6314,1000,1627.8,-2.48,-0.23,0.74,0.07,-2.43,-0.23,61.05,6.11
155,Entry short,2024-06-10 14:00:00,Short,1.6278,1000,1627.8,-2.48,-0.23,0.74,0.07,-2.43,-0.23,61.05,6.11
156,Exit short,2024-06-12 12:00:00,TP,1.623,1000,1626.6,2.28,0.21,2.33,0.22,-0.45,-0.04,63.33,6.33
156,Entry short,2024-06-11 12:00:00,Short,1.6266,1000,1626.6,2.28,0.21,2.33,0.22,-0.45,-0.04,63.33,6.33
157,Exit short,2024-06-12 12:00:00,TP,1.6194,1000,1623,2.28,0.21,2.33,0.22,-0.05,0.00,65.61,6.56
157,Entry short,2024-06-12 12:00:00,Short,1.623,1000,1623,2.28,0.21,2.33,0.22,-0.05,0.00,65.61,6.56
158,Exit long,2024-06-13 12:00:00,SL,1.6224,1000,1626,-2.5,-0.23,0.35,0.03,-2.45,-0.23,63.12,6.31
158,Entry long,2024-06-13 05:00:00,Long,1.626,1000,1626,-2.5,-0.23,0.35,0.03,-2.45,-0.23,63.12,6.31
159,Exit short,2024-06-17 11:00:00,SL,1.6224,1000,1618.8,-2.48,-0.23,1.54,0.14,-2.43,-0.23,60.64,6.06
159,Entry short,2024-06-13 18:00:00,Short,1.6188,1000,1618.8,-2.48,-0.23,1.54,0.14,-2.43,-0.23,60.64,6.06
160,Exit long,2024-06-18 05:00:00,SL,1.6206,1000,1624.2,-2.48,-0.23,0.74,0.07,-2.43,-0.23,58.16,5.82
160,Entry long,2024-06-17 11:00:00,Long,1.6242,1000,1624.2,-2.48,-0.23,0.74,0.07,-2.43,-0.23,58.16,5.82
161,Exit short,2024-06-18 15:00:00,TP,1.6152,1000,1618.8,2.28,0.21,2.33,0.22,-0.05,0.00,60.44,6.04
161,Entry short,2024-06-18 13:00:00,Short,1.6188,1000,1618.8,2.28,0.21,2.33,0.22,-0.05,0.00,60.44,6.04
162,Exit short,2024-06-21 11:00:00,TP,1.6038,1000,1607.4,2.3,0.21,2.35,0.22,-1.03,-0.10,62.74,6.27
162,Entry short,2024-06-20 23:00:00,Short,1.6074,1000,1607.4,2.3,0.21,2.35,0.22,-1.03,-0.10,62.74,6.27
163,Exit short,2024-06-21 14:00:00,SL,1.6086,1000,1605,-2.49,-0.23,0,0.00,-2.45,-0.23,60.24,6.02
163,Entry short,2024-06-21 12:00:00,Short,1.605,1000,1605,-2.49,-0.23,0,0.00,-2.45,-0.23,60.24,6.02
164,Exit long,2024-06-24 11:00:00,TP,1.6146,1000,1611,2.29,0.21,2.34,0.22,-0.6,-0.06,62.53,6.25
164,Entry long,2024-06-24 01:00:00,Long,1.611,1000,1611,2.29,0.21,2.34,0.22,-0.6,-0.06,62.53,6.25
165,Exit long,2024-06-24 14:00:00,SL,1.6122,1000,1615.8,-2.49,-0.23,0,0.00,-2.44,-0.23,60.04,6.00
165,Entry long,2024-06-24 11:00:00,Long,1.6158,1000,1615.8,-2.49,-0.23,0,0.00,-2.44,-0.23,60.04,6.00
166,Exit short,2024-06-26 06:00:00,TP,1.6014,1000,1605,2.29,0.22,2.34,0.22,-0.05,0.00,62.34,6.23
166,Entry short,2024-06-26 04:00:00,Short,1.605,1000,1605,2.29,0.22,2.34,0.22,-0.05,0.00,62.34,6.23
167,Exit long,2024-06-28 11:00:00,SL,1.608,1000,1611.6,-2.49,-0.23,1.49,0.14,-2.44,-0.23,59.85,5.98
167,Entry long,2024-06-28 01:00:00,Long,1.6116,1000,1611.6,-2.49,-0.23,1.49,0.14,-2.44,-0.23,59.85,5.98
168,Exit short,2024-07-01 00:00:00,SL,1.6086,1000,1605,-2.5,-0.23,0.35,0.03,-2.45,-0.23,57.35,5.73
168,Entry short,2024-06-28 13:00:00,Short,1.605,1000,1605,-2.5,-0.23,0.35,0.03,-2.45,-0.23,57.35,5.73
169,Exit long,2024-07-02 02:00:00,TP,1.6158,1000,1612.2,2.3,0.21,2.35,0.22,-1.25,-0.12,59.65,5.96
169,Entry long,2024-07-01 02:00:00,Long,1.6122,1000,1612.2,2.3,0.21,2.35,0.22,-1.25,-0.12,59.65,5.96
170,Exit short,2024-07-04 10:00:00,TP,1.6056,1000,1609.2,2.32,0.21,2.36,0.22,-0.05,0.00,61.96,6.20
170,Entry short,2024-07-03 14:00:00,Short,1.6092,1000,1609.2,2.32,0.21,2.36,0.22,-0.05,0.00,61.96,6.20
171,Exit long,2024-07-16 02:00:00,TP,1.6146,1000,1611,2.33,0.21,2.38,0.22,-0.66,-0.06,64.29,6.43
171,Entry long,2024-07-15 14:00:00,Long,1.611,1000,1611,2.33,0.21,2.38,0.22,-0.66,-0.06,64.29,6.43
172,Exit long,2024-07-17 17:00:00,TP,1.626,1000,1622.4,2.32,0.21,2.37,0.22,-0.05,0.00,66.62,6.66
172,Entry long,2024-07-17 12:00:00,Long,1.6224,1000,1622.4,2.32,0.21,2.37,0.22,-0.05,0.00,66.62,6.66
173,Exit long,2024-07-22 01:00:00,TP,1.6296,1000,1626,2.31,0.21,2.36,0.22,-1.26,-0.12,68.92,6.89
173,Entry long,2024-07-18 23:00:00,Long,1.626,1000,1626,2.31,0.21,2.36,0.22,-1.26,-0.12,68.92,6.89
174,Exit long,2024-07-22 05:00:00,TP,1.6332,1000,1629.6,2.31,0.21,2.36,0.22,-0.05,0.00,71.23,7.12
174,Entry long,2024-07-22 01:00:00,Long,1.6296,1000,1629.6,2.31,0.21,2.36,0.22,-0.05,0.00,71.23,7.12
175,Exit long,2024-07-23 04:00:00,TP,1.6416,1000,1638,2.29,0.21,2.34,0.22,-0.05,0.00,73.52,7.35
175,Entry long,2024-07-22 13:00:00,Long,1.638,1000,1638,2.29,0.21,2.34,0.22,-0.05,0.00,73.52,7.35
176,Exit long,2024-07-24 03:00:00,TP,1.644,1000,1640.4,2.28,0.21,2.33,0.21,-0.73,-0.07,75.8,7.58
176,Entry long,2024-07-23 09:00:00,Long,1.6404,1000,1640.4,2.28,0.21,2.33,0.21,-0.73,-0.07,75.8,7.58
177,Exit long,2024-07-24 23:00:00,TP,1.6476,1000,1644,2.27,0.21,2.32,0.21,-1.64,-0.15,78.07,7.81
177,Entry long,2024-07-24 03:00:00,Long,1.644,1000,1644,2.27,0.21,2.32,0.21,-1.64,-0.15,78.07,7.81
178,Exit long,2024-07-25 02:00:00,TP,1.6518,1000,1648.2,2.27,0.21,2.32,0.21,-0.05,0.00,80.34,8.03
178,Entry long,2024-07-24 23:00:00,Long,1.6482,1000,1648.2,2.27,0.21,2.32,0.21,-0.05,0.00,80.34,8.03
179,Exit short,2024-07-29 22:00:00,TP,1.6518,1000,1655.4,2.26,0.21,2.31,0.21,-1.69,-0.16,82.6,8.26
179,Entry short,2024-07-26 07:00:00,Short,1.6554,1000,1655.4,2.26,0.21,2.31,0.21,-1.69,-0.16,82.6,8.26
180,Exit long,2024-07-31 01:00:00,TP,1.6626,1000,1659,2.25,0.21,2.3,0.21,-0.05,0.00,84.85,8.49
180,Entry long,2024-07-31 01:00:00,Long,1.659,1000,1659,2.25,0.21,2.3,0.21,-0.05,0.00,84.85,8.49
181,Exit short,2024-07-31 18:00:00,TP,1.6548,1000,1658.4,2.25,0.21,2.3,0.21,-0.05,0.00,87.11,8.71
181,Entry short,2024-07-31 14:00:00,Short,1.6584,1000,1658.4,2.25,0.21,2.3,0.21,-0.05,0.00,87.11,8.71
182,Exit short,2024-08-01 12:00:00,TP,1.6506,1000,1654.2,2.26,0.21,2.31,0.21,-0.05,0.00,89.36,8.94
182,Entry short,2024-08-01 09:00:00,Short,1.6542,1000,1654.2,2.26,0.21,2.31,0.21,-0.05,0.00,89.36,8.94
183,Exit long,2024-08-01 22:00:00,TP,1.6614,1000,1657.8,2.24,0.21,2.29,0.21,-0.05,0.00,91.6,9.16
183,Entry long,2024-08-01 17:00:00,Long,1.6578,1000,1657.8,2.24,0.21,2.29,0.21,-0.05,0.00,91.6,9.16
184,Exit long,2024-08-05 00:00:00,TP,1.6794,1000,1675.8,2.24,0.21,2.29,0.21,-0.05,0.00,93.85,9.38
184,Entry long,2024-08-02 20:00:00,Long,1.6758,1000,1675.8,2.24,0.21,2.29,0.21,-0.05,0.00,93.85,9.38
185,Exit long,2024-08-05 05:00:00,TP,1.692,1000,1688.4,2.24,0.20,2.29,0.21,-0.05,0.00,96.09,9.61
185,Entry long,2024-08-05 05:00:00,Long,1.6884,1000,1688.4,2.24,0.20,2.29,0.21,-0.05,0.00,96.09,9.61
186,Exit short,2024-08-05 12:00:00,SL,1.704,1000,1700.4,-2.45,-0.22,0,0.00,-2.39,-0.22,93.64,9.36
186,Entry short,2024-08-05 11:00:00,Short,1.7004,1000,1700.4,-2.45,-0.22,0,0.00,-2.39,-0.22,93.64,9.36
187,Exit long,2024-08-05 13:00:00,SL,1.701,1000,1704.6,-2.45,-0.22,1.51,0.14,-2.4,-0.22,91.2,9.12
187,Entry long,2024-08-05 12:00:00,Long,1.7046,1000,1704.6,-2.45,-0.22,1.51,0.14,-2.4,-0.22,91.2,9.12
188,Exit short,2024-08-05 13:00:00,TP,1.6956,1000,1699.2,2.24,0.20,2.29,0.21,-0.05,0.00,93.44,9.34
188,Entry short,2024-08-05 13:00:00,Short,1.6992,1000,1699.2,2.24,0.20,2.29,0.21,-0.05,0.00,93.44,9.34
189,Exit short,2024-08-05 20:00:00,TP,1.6866,1000,1690.2,2.24,0.20,2.29,0.21,-0.44,-0.04,95.68,9.57
189,Entry short,2024-08-05 15:00:00,Short,1.6902,1000,1690.2,2.24,0.20,2.29,0.21,-0.44,-0.04,95.68,9.57
190,Exit short,2024-08-05 23:00:00,TP,1.683,1000,1686.6,2.24,0.20,2.29,0.21,-0.05,0.00,97.92,9.79
190,Entry short,2024-08-05 20:00:00,Short,1.6866,1000,1686.6,2.24,0.20,2.29,0.21,-0.05,0.00,97.92,9.79
191,Exit long,2024-08-06 13:00:00,SL,1.6806,1000,1684.2,-2.44,-0.22,0.34,0.03,-2.39,-0.22,95.48,9.55
191,Entry long,2024-08-06 11:00:00,Long,1.6842,1000,1684.2,-2.44,-0.22,0.34,0.03,-2.39,-0.22,95.48,9.55
192,Exit short,2024-08-06 16:00:00,TP,1.6734,1000,1677,2.24,0.21,2.29,0.21,-0.05,0.00,97.72,9.77
192,Entry short,2024-08-06 15:00:00,Short,1.677,1000,1677,2.24,0.21,2.29,0.21,-0.05,0.00,97.72,9.77
193,Exit short,2024-08-07 02:00:00,TP,1.668,1000,1671.6,2.25,0.21,2.3,0.21,-0.05,0.00,99.97,10.00
193,Entry short,2024-08-07 00:00:00,Short,1.6716,1000,1671.6,2.25,0.21,2.3,0.21,-0.05,0.00,99.97,10.00
194,Exit short,2024-08-07 16:00:00,Long,1.6686,1000,1666.2,-1.66,-0.15,0,0.00,-1.61,-0.15,98.3,9.83
194,Entry short,2024-08-07 14:00:00,Short,1.6662,1000,1666.2,-1.66,-0.15,0,0.00,-1.61,-0.15,98.3,9.83
195,Exit long,2024-08-07 17:00:00,TP,1.6722,1000,1668.6,2.25,0.21,2.3,0.21,-0.05,0.00,100.55,10.05
195,Entry long,2024-08-07 16:00:00,Long,1.6686,1000,1668.6,2.25,0.21,2.3,0.21,-0.05,0.00,100.55,10.05
196,Exit short,2024-08-08 14:00:00,TP,1.6602,1000,1663.8,2.25,0.21,2.3,0.21,-0.05,0.00,102.8,10.28
196,Entry short,2024-08-08 13:00:00,Short,1.6638,1000,1663.8,2.25,0.21,2.3,0.21,-0.05,0.00,102.8,10.28
197,Exit long,2024-08-12 03:00:00,SL,1.6578,1000,1661.4,-2.47,-0.23,0,0.00,-2.42,-0.22,100.33,10.03
197,Entry long,2024-08-09 15:00:00,Long,1.6614,1000,1661.4,-2.47,-0.23,0,0.00,-2.42,-0.22,100.33,10.03
198,Exit short,2024-08-12 17:00:00,SL,1.659,1000,1655.4,-2.47,-0.23,0,0.00,-2.42,-0.22,97.86,9.79
198,Entry short,2024-08-12 07:00:00,Short,1.6554,1000,1655.4,-2.47,-0.23,0,0.00,-2.42,-0.22,97.86,9.79
199,Exit short,2024-08-13 21:00:00,SL,1.6578,1000,1654.2,-2.49,-0.23,0,0.00,-2.44,-0.22,95.37,9.54
199,Entry short,2024-08-13 09:00:00,Short,1.6542,1000,1654.2,-2.49,-0.23,0,0.00,-2.44,-0.22,95.37,9.54
200,Exit long,2024-08-14 13:00:00,TP,1.6662,1000,1662.6,2.29,0.21,2.34,0.21,-0.05,0.00,97.66,9.77
