Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
62,Entry long,2025-02-02 04:00:00,[PSFL hA:51 rA:74 CH:24 R:40 B:0.42 M:+ PS:U],100050,0.001,100.05,-0.61,-0.61,0.22,0.22,-0.6,-0.60,53.97,5.40
63,Exit long,2025-02-02 15:00:00,[ExitPS hA:42 rA:43 CH:35 R:33 B:0.17 M:+ PS:D],98400,0.001,99.15,-0.76,-0.77,0.15,0.15,-0.75,-0.76,53.21,5.32
63,Entry long,2025-02-02 14:00:00,[PSFL hA:42 rA:49 CH:15 R:45 B:0.49 M:+ PS:U],99150,0.001,99.15,-0.76,-0.77,0.15,0.15,-0.75,-0.76,53.21,5.32
64,Exit long,2025-02-02 20:00:00,[ExitPS hA:45 rA:36 CH:31 R:31 B:0.12 M:+ PS:D],97200,0.001,97.95,-0.76,-0.77,0.15,0.15,-0.75,-0.77,52.45,5.24
64,Entry long,2025-02-02 18:00:00,[PSFL hA:46 rA:44 CH:19 R:42 B:0.41 M:+ PS:U],97950,0.001,97.95,-0.76,-0.77,0.15,0.15,-0.75,-0.77,52.45,5.24
65,Exit long,2025-02-03 11:00:00,[ExitPS hA:47 rA:37 CH:34 R:59 B:0.67 M:+ PS:D],95100,0.001,93.75,1.34,1.43,1.95,2.08,-0.004,0.00,53.79,5.38
65,Entry long,2025-02-03 04:00:00,[PSFL hA:48 rA:42 CH:14 R:44 B:0.66 M:+ PS:U],93750,0.001,93.75,1.34,1.43,1.95,2.08,-0.004,0.00,53.79,5.38
66,Exit long,2025-02-04 15:00:00,[ExitPS hA:45 rA:40 CH:14 R:48 B:0.62 M:+ PS:D],99450,0.001,99,0.44,0.45,1.05,1.06,-0.005,0.00,54.23,5.42
66,Entry long,2025-02-04 11:00:00,[PSFL hA:60 rA:56 CH:26 R:40 B:0.39 M:- PS:U],99000,0.001,99,0.44,0.45,1.05,1.06,-0.005,0.00,54.23,5.42
67,Exit long,2025-02-25 13:00:00,[ExitPS hA:30 rA:25 CH:24 R:25 B:0.12 M:+ PS:D],88350,0.001,89.1,-0.76,-0.85,0.15,0.16,-0.75,-0.85,53.47,5.35
67,Entry long,2025-02-25 11:00:00,[PSFL hA:35 rA:46 CH:34 R:33 B:0.4 M:+ PS:U],89100,0.001,89.1,-0.76,-0.85,0.15,0.16,-0.75,-0.85,53.47,5.35
68,Exit long,2025-02-26 05:00:00,[ExitPS hA:67 rA:64 CH:34 R:50 B:0.65 M:+ PS:D],88500,0.001,87.75,0.74,0.85,1.07,1.22,-0.004,0.00,54.22,5.42
68,Entry long,2025-02-25 19:00:00,[PSFL hA:63 rA:75 CH:14 R:38 B:0.4 M:+ PS:U],87750,0.001,87.75,0.74,0.85,1.07,1.22,-0.004,0.00,54.22,5.42
69,Exit long,2025-02-28 00:00:00,[ExitPS hA:65 rA:30 CH:30 R:36 B:0.25 M:+ PS:D],83850,0.001,84.3,-0.46,-0.54,0.35,0.41,-0.45,-0.54,53.76,5.38
69,Entry long,2025-02-27 21:00:00,[PSFL hA:69 rA:63 CH:19 R:42 B:0.41 M:+ PS:U],84300,0.001,84.3,-0.46,-0.54,0.35,0.41,-0.45,-0.54,53.76,5.38
70,Exit long,2025-02-28 17:00:00,[ExitPS hA:36 rA:33 CH:30 R:70 B:0.67 M:- PS:D],83850,0.001,79.8,4.04,5.07,4.5,5.63,-0.004,0.00,57.8,5.78
70,Entry long,2025-02-28 08:00:00,[PSFL hA:37 rA:41 CH:15 R:32 B:0.4 M:+ PS:U],79800,0.001,79.8,4.04,5.07,4.5,5.63,-0.004,0.00,57.8,5.78
71,Exit long,2025-03-01 05:00:00,[ExitPS hA:37 rA:64 CH:12 R:66 B:0.67 M:- PS:D],85500,0.001,84.3,1.19,1.41,1.8,2.13,-0.3,-0.36,58.99,5.90
71,Entry long,2025-02-28 19:00:00,[PSFL hA:57 rA:74 CH:15 R:78 B:0.86 M:- PS:U],84300,0.001,84.3,1.19,1.41,1.8,2.13,-0.3,-0.36,58.99,5.90
72,Exit long,2025-03-02 13:00:00,[ExitPS hA:44 rA:60 CH:12 R:54 B:0.59 M:- PS:D],85650,0.001,85.2,0.44,0.52,1.05,1.23,-0.004,0.00,59.43,5.94
72,Entry long,2025-03-01 18:00:00,[PSFL hA:37 rA:62 CH:26 R:56 B:0.49 M:- PS:U],85200,0.001,85.2,0.44,0.52,1.05,1.23,-0.004,0.00,59.43,5.94
73,Exit long,2025-03-02 17:00:00,[ExitPS hA:38 rA:29 CH:31 R:75 B:0.67 M:- PS:D],93450,0.001,86.1,7.34,8.53,7.95,9.23,-0.004,0.00,66.78,6.68
73,Entry long,2025-03-02 14:00:00,[PSFL hA:41 rA:25 CH:43 R:62 B:0.81 M:+ PS:U],86100,0.001,86.1,7.34,8.53,7.95,9.23,-0.004,0.00,66.78,6.68
74,Exit long,2025-03-02 23:00:00,[ExitPS hA:73 rA:89 CH:12 R:56 B:0.5 M:- PS:D],93600,0.001,93.75,-0.16,-0.17,0.6,0.64,-0.15,-0.16,66.62,6.66
74,Entry long,2025-03-02 19:00:00,[PSFL hA:37 rA:24 CH:42 R:71 B:0.76 M:- PS:U],93750,0.001,93.75,-0.16,-0.17,0.6,0.64,-0.15,-0.16,66.62,6.66
75,Exit long,2025-03-03 13:00:00,[ExitPS hA:70 rA:52 CH:18 R:51 B:0.58 M:+ PS:D],92700,0.001,92.4,0.29,0.32,1.05,1.13,-0.004,0.00,66.91,6.69
75,Entry long,2025-03-03 10:00:00,[PSFL hA:71 rA:62 CH:26 R:52 B:0.78 M:+ PS:U],92400,0.001,92.4,0.29,0.32,1.05,1.13,-0.004,0.00,66.91,6.69
76,Exit long,2025-03-04 00:00:00,[ExitPS hA:31 rA:25 CH:15 R:35 B:0.38 M:+ PS:D],85800,0.001,85.95,-0.16,-0.18,0.6,0.69,-0.15,-0.18,66.75,6.68
76,Entry long,2025-03-03 21:00:00,[PSFL hA:46 rA:29 CH:39 R:33 B:0.38 M:+ PS:U],85950,0.001,85.95,-0.16,-0.18,0.6,0.69,-0.15,-0.18,66.75,6.68
77,Exit long,2025-03-04 06:00:00,[ExitPS hA:55 rA:51 CH:29 R:32 B:0.15 M:+ PS:D],83400,0.001,84,-0.61,-0.72,0,0.00,-0.6,-0.72,66.14,6.61
77,Entry long,2025-03-04 05:00:00,[PSFL hA:55 rA:73 CH:24 R:44 B:0.55 M:+ PS:U],84000,0.001,84,-0.61,-0.72,0,0.00,-0.6,-0.72,66.14,6.61
78,Exit long,2025-03-04 19:00:00,[ExitPS hA:61 rA:48 CH:49 R:71 B:0.67 M:- PS:D],87600,0.001,83.7,3.89,4.65,4.5,5.37,-0.004,0.00,70.04,7.00
78,Entry long,2025-03-04 16:00:00,[PSFL hA:61 rA:54 CH:40 R:51 B:0.69 M:+ PS:U],83700,0.001,83.7,3.89,4.65,4.5,5.37,-0.004,0.00,70.04,7.00
79,Exit long,2025-03-05 05:00:00,[ExitPS hA:40 rA:68 CH:12 R:45 B:0.11 M:- PS:D],87000,0.001,87.45,-0.46,-0.52,0,0.00,-0.6,-0.69,69.58,6.96
79,Entry long,2025-03-05 02:00:00,[PSFL hA:60 rA:33 CH:32 R:62 B:0.65 M:- PS:U],87450,0.001,87.45,-0.46,-0.52,0,0.00,-0.6,-0.69,69.58,6.96
80,Exit long,2025-03-06 05:00:00,[ExitPS hA:38 rA:26 CH:49 R:67 B:0.67 M:- PS:D],92100,0.001,89.1,2.99,3.36,3.6,4.04,-0.004,0.00,72.57,7.26
80,Entry long,2025-03-05 16:00:00,[PSFL hA:38 rA:33 CH:47 R:54 B:0.42 M:- PS:U],89100,0.001,89.1,2.99,3.36,3.6,4.04,-0.004,0.00,72.57,7.26
81,Exit long,2025-03-07 01:00:00,[ExitPS hA:45 rA:56 CH:15 R:55 B:0.67 M:+ PS:D],87600,0.001,86.4,1.19,1.38,1.8,2.08,-0.004,0.00,73.76,7.38
81,Entry long,2025-03-07 00:00:00,[PSFL hA:36 rA:28 CH:15 R:35 B:0.4 M:+ PS:U],86400,0.001,86.4,1.19,1.38,1.8,2.08,-0.004,0.00,73.76,7.38
82,Exit long,2025-03-10 08:00:00,[ExitPS hA:27 rA:36 CH:12 R:51 B:0.67 M:+ PS:D],82050,0.001,81.15,0.89,1.10,1.5,1.84,-0.004,0.00,74.65,7.47
82,Entry long,2025-03-10 01:00:00,[PSFL hA:34 rA:61 CH:15 R:34 B:0.4 M:+ PS:U],81150,0.001,81.15,0.89,1.10,1.5,1.84,-0.004,0.00,74.65,7.47
83,Exit long,2025-03-10 13:00:00,[ExitPS hA:52 rA:38 CH:14 R:53 B:0.58 M:+ PS:D],82650,0.001,82.35,0.29,0.36,1.05,1.27,-0.004,0.00,74.95,7.49
83,Entry long,2025-03-10 11:00:00,[PSFL hA:62 rA:72 CH:15 R:59 B:0.76 M:+ PS:U],82350,0.001,82.35,0.29,0.36,1.05,1.27,-0.004,0.00,74.95,7.49
84,Exit long,2025-03-10 23:00:00,[ExitPS hA:31 rA:29 CH:15 R:45 B:0.65 M:+ PS:D],78900,0.001,78.45,0.44,0.56,1.05,1.33,-0.004,0.00,75.39,7.54
84,Entry long,2025-03-10 19:00:00,[PSFL hA:49 rA:25 CH:26 R:33 B:0.4 M:+ PS:U],78450,0.001,78.45,0.44,0.56,1.05,1.33,-0.004,0.00,75.39,7.54
85,Exit long,2025-03-11 13:00:00,[ExitPS hA:42 rA:38 CH:14 R:67 B:0.67 M:+ PS:D],81150,0.001,78.45,2.69,3.43,3.3,4.20,-0.004,0.00,78.08,7.81
85,Entry long,2025-03-11 01:00:00,[PSFL hA:47 rA:68 CH:15 R:47 B:0.43 M:+ PS:U],78450,0.001,78.45,2.69,3.43,3.3,4.20,-0.004,0.00,78.08,7.81
86,Exit long,2025-03-30 16:00:00,[ExitPS hA:30 rA:53 CH:12 R:41 B:0.49 M:+ PS:D],82800,0.001,82.8,-0.01,-0.01,0.6,0.72,-0.004,0.00,78.07,7.81
86,Entry long,2025-03-30 02:00:00,[PSFL hA:39 rA:33 CH:15 R:36 B:0.39 M:+ PS:U],82800,0.001,82.8,-0.01,-0.01,0.6,0.72,-0.004,0.00,78.07,7.81
87,Exit long,2025-03-31 18:00:00,[ExitPS hA:39 rA:39 CH:36 R:54 B:0.66 M:+ PS:D],82950,0.001,82.2,0.74,0.90,1.2,1.46,-0.004,0.00,78.82,7.88
87,Entry long,2025-03-31 12:00:00,[PSFL hA:39 rA:62 CH:28 R:50 B:0.68 M:+ PS:U],82200,0.001,82.2,0.74,0.90,1.2,1.46,-0.004,0.00,78.82,7.88
88,Exit long,2025-04-07 03:00:00,[ExitPS hA:36 rA:29 CH:14 R:33 B:0.26 M:+ PS:D],78300,0.001,78.6,-0.31,-0.39,0.45,0.57,-0.3,-0.39,78.51,7.85
88,Entry long,2025-04-07 01:00:00,[PSFL hA:42 rA:34 CH:51 R:33 B:0.35 M:+ PS:U],78600,0.001,78.6,-0.31,-0.39,0.45,0.57,-0.3,-0.39,78.51,7.85
89,Exit long,2025-04-07 16:00:00,[ExitPS hA:45 rA:51 CH:31 R:67 B:0.67 M:+ PS:D],78450,0.001,75.45,2.99,3.97,3.6,4.77,-0.003,0.00,81.5,8.15
89,Entry long,2025-04-07 08:00:00,[PSFL hA:44 rA:66 CH:20 R:34 B:0.4 M:+ PS:U],75450,0.001,75.45,2.99,3.97,3.6,4.77,-0.003,0.00,81.5,8.15
90,Exit long,2025-04-13 20:00:00,[ExitPS hA:37 rA:55 CH:12 R:44 B:0.24 M:- PS:D],84000,0.001,84.45,-0.46,-0.54,0.3,0.35,-0.45,-0.54,81.04,8.10
90,Entry long,2025-04-13 17:00:00,[PSFL hA:61 rA:69 CH:15 R:55 B:0.45 M:- PS:U],84450,0.001,84.45,-0.46,-0.54,0.3,0.35,-0.45,-0.54,81.04,8.10
91,Exit long,2025-04-23 13:00:00,[ExitPS hA:33 rA:20 CH:34 R:60 B:0.51 M:- PS:D],93450,0.001,93.6,-0.16,-0.17,0.6,0.64,-0.15,-0.16,80.89,8.09
91,Entry long,2025-04-23 07:00:00,[PSFL hA:35 rA:25 CH:31 R:77 B:0.89 M:- PS:U],93600,0.001,93.6,-0.16,-0.17,0.6,0.64,-0.15,-0.16,80.89,8.09
92,Exit long,2025-04-25 06:00:00,[ExitPS hA:64 rA:60 CH:21 R:49 B:0.57 M:+ PS:D],93300,0.001,93,0.29,0.31,0.93,1.00,-0.004,0.00,81.18,8.12
