Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
34,Entry long,2024-12-20 12:00:00,[ST rA:61 R:50 V:1 PS:U hST:-1 hR:38 hM:93.9],94050,0.001,94.05,2.69,2.86,3.02,3.21,-0.004,0.00,33.96,3.40
35,Exit long,2024-12-23 23:00:00,[ExitL rA:57 R:63 V:1 PS:U hST:-1 hR:65 hM:441.8],94650,0.001,94.05,0.59,0.63,0.9,0.95,-0.004,0.00,34.55,3.45
35,Entry long,2024-12-23 21:00:00,[ST rA:52 R:57 V:1 PS:U hST:-1 hR:40 hM:80.8],94050,0.001,94.05,0.59,0.63,0.9,0.95,-0.004,0.00,34.55,3.45
36,Exit long,2024-12-30 20:00:00,[ExitL rA:33 R:65 V:1 PS:U hST:-1 hR:50 hM:87.6],94050,0.001,92.55,1.49,1.61,1.8,1.94,-0.004,0.00,36.04,3.60
36,Entry long,2024-12-30 16:00:00,[MACD rA:32 R:43 V:1 PS:U hST:-1 hR:47 hM:20.6],92550,0.001,92.55,1.49,1.61,1.8,1.94,-0.004,0.00,36.04,3.60
37,Exit long,2025-01-09 16:00:00,[ExitL rA:34 R:60 V:1 PS:U hST:-1 hR:48 hM:249.4],93900,0.001,93.15,0.74,0.80,1.1,1.18,-0.004,0.00,36.78,3.68
37,Entry long,2025-01-09 14:00:00,[ST rA:39 R:49 V:1 PS:U hST:-1 hR:45 hM:85.3],93150,0.001,93.15,0.74,0.80,1.1,1.18,-0.004,0.00,36.78,3.68
38,Exit long,2025-01-14 10:00:00,[ExitL rA:33 R:83 V:1 PS:U hST:-1 hR:42 hM:260.9],96750,0.001,94.2,2.54,2.70,2.85,3.02,-0.004,0.00,39.32,3.93
38,Entry long,2025-01-13 21:00:00,[EMA rA:41 R:82 V:1 PS:U hST:-1 hR:40 hM:134.6],94200,0.001,94.2,2.54,2.70,2.85,3.02,-0.004,0.00,39.32,3.93
39,Exit long,2025-01-17 01:00:00,[ExitL rA:75 R:72 V:1 PS:U hST:-1 hR:78 hM:379.3],101250,0.001,100.35,0.89,0.89,1.2,1.19,-0.005,0.00,40.21,4.02
39,Entry long,2025-01-17 00:00:00,[MACD rA:42 R:70 V:1 PS:U hST:-1 hR:60 hM:307.9],100350,0.001,100.35,0.89,0.89,1.2,1.19,-0.005,0.00,40.21,4.02
40,Exit long,2025-01-18 15:00:00,[ExitL rA:48 R:56 V:1 PS:U hST:-1 hR:73 hM:116.7],104100,0.001,103.65,0.44,0.42,0.75,0.72,-0.005,0.00,40.65,4.07
40,Entry long,2025-01-18 12:00:00,[RSI rA:36 R:49 V:1 PS:U hST:-1 hR:72 hM:80.5],103650,0.001,103.65,0.44,0.42,0.75,0.72,-0.005,0.00,40.65,4.07
41,Exit long,2025-01-20 11:00:00,[ExitL rA:27 R:85 V:1 PS:U hST:-1 hR:54 hM:-206.9],107700,0.001,100.95,6.74,6.68,7.13,7.06,-0.005,0.00,47.39,4.74
41,Entry long,2025-01-20 01:00:00,[ST rA:32 R:45 V:1 PS:U hST:1 hR:56 hM:-334.1],100950,0.001,100.95,6.74,6.68,7.13,7.06,-0.005,0.00,47.39,4.74
42,Exit long,2025-01-20 16:00:00,[ExitL rA:87 R:52 V:1 PS:U hST:-1 hR:76 hM:225.7],106200,0.001,105.75,0.44,0.42,0.75,0.70,-0.005,0.00,47.83,4.78
42,Entry long,2025-01-20 15:00:00,[ST rA:62 R:44 V:1 PS:U hST:-1 hR:41 hM:-6.2],105750,0.001,105.75,0.44,0.42,0.75,0.70,-0.005,0.00,47.83,4.78
43,Exit long,2025-01-21 03:00:00,[ExitL rA:29 R:53 V:1 PS:U hST:-1 hR:50 hM:-164],102450,0.001,102.45,-0.01,-0.01,0.3,0.29,-0.005,0.00,47.82,4.78
43,Entry long,2025-01-21 02:00:00,[MACD rA:40 R:55 V:1 PS:U hST:-1 hR:54 hM:-244.2],102450,0.001,102.45,-0.01,-0.01,0.3,0.29,-0.005,0.00,47.82,4.78
44,Exit long,2025-01-23 18:00:00,[ExitL rA:32 R:77 V:1 PS:U hST:1 hR:41 hM:13.3],105600,0.001,103.05,2.54,2.47,2.85,2.76,-0.005,0.00,50.36,5.04
44,Entry long,2025-01-23 13:00:00,[ST rA:37 R:57 V:1 PS:U hST:1 hR:41 hM:13.3],103050,0.001,103.05,2.54,2.47,2.85,2.76,-0.005,0.00,50.36,5.04
45,Exit long,2025-01-27 14:00:00,[ExitL rA:57 R:71 V:1 PS:U hST:-1 hR:71 hM:368.3],101550,0.001,99.3,2.24,2.26,2.55,2.56,-0.005,0.00,52.61,5.26
45,Entry long,2025-01-27 11:00:00,[ST rA:35 R:40 V:1 PS:U hST:-1 hR:52 hM:80.4],99300,0.001,99.3,2.24,2.26,2.55,2.56,-0.005,0.00,52.61,5.26
46,Exit long,2025-01-28 00:00:00,[ExitL rA:50 R:69 V:1 PS:U hST:-1 hR:56 hM:383.1],101700,0.001,101.7,-0.01,-0.01,0.3,0.29,-0.005,0.00,52.6,5.26
46,Entry long,2025-01-27 22:00:00,[EMA rA:68 R:77 V:1 PS:U hST:-1 hR:38 hM:71.8],101700,0.001,101.7,-0.01,-0.01,0.3,0.29,-0.005,0.00,52.6,5.26
47,Exit long,2025-02-03 10:00:00,[ExitL rA:38 R:67 V:1 PS:U hST:-1 hR:61 hM:232.8],95400,0.001,94.35,1.04,1.10,1.35,1.43,-0.004,0.00,53.64,5.36
47,Entry long,2025-02-03 06:00:00,[ST rA:33 R:57 V:1 PS:U hST:-1 hR:61 hM:232.8],94350,0.001,94.35,1.04,1.10,1.35,1.43,-0.004,0.00,53.64,5.36
48,Exit long,2025-02-04 14:00:00,[ExitL rA:42 R:55 V:1 PS:U hST:-1 hR:49 hM:324.5],99750,0.001,99.45,0.29,0.29,0.6,0.60,-0.005,0.00,53.93,5.39
48,Entry long,2025-02-04 13:00:00,[RSI rA:44 R:51 V:1 PS:U hST:-1 hR:38 hM:128.9],99450,0.001,99.45,0.29,0.29,0.6,0.60,-0.005,0.00,53.93,5.39
49,Exit long,2025-02-23 04:00:00,[ExitL rA:28 R:52 V:1 PS:U hST:-1 hR:53 hM:-277.8],96450,0.001,96.6,-0.16,-0.16,0.15,0.15,-0.15,-0.16,53.77,5.38
49,Entry long,2025-02-22 11:00:00,[ST rA:34 R:56 V:1 PS:U hST:-1 hR:53 hM:-277.8],96600,0.001,96.6,-0.16,-0.16,0.15,0.15,-0.15,-0.16,53.77,5.38
50,Exit long,2025-02-25 23:00:00,[ExitL rA:35 R:52 V:1 PS:U hST:-1 hR:46 hM:-184.8],88350,0.001,88.2,0.14,0.16,0.54,0.61,-0.004,0.00,53.91,5.39
