Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
73,Exit short,2025-04-10 07:00:00,[ExitS rA:54 R:20 V:2.32 B:0.2 M:- ST:D CH:5 CF:- MI:25 SK:15 PS:D SQ:0 LC:-0.33],187.3,1000,187850,3.6,0.28,4.35,0.34,-0.06,0.00,174.49,17.45
73,Entry short,2025-04-10 06:00:00,[R001S rA:54 R:20 V:0.31 B:0.1 M:- ST:D CH:18 CF:- MI:19 SK:0 PS:D SQ:0 LC:-0.38],187.85,1000,187850,3.6,0.28,4.35,0.34,-0.06,0.00,174.49,17.45
74,Exit long,2025-04-10 12:00:00,[ExitL rA:98 R:68 V:5.09 B:0.8 M:+ ST:U CH:5 CF:+ MI:57 SK:85 PS:U SQ:0 LC:0.67],187.7,1000,187600,0.55,0.04,1.29,0.10,-0.06,0.00,175.04,17.50
74,Entry long,2025-04-10 10:00:00,[R001L rA:37 R:71 V:0.79 B:0.95 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 LC:0.31],187.6,1000,187600,0.55,0.04,1.29,0.10,-0.06,0.00,175.04,17.50
75,Exit long,2025-04-13 15:00:00,[ExitL rA:43 R:67 V:1.28 B:0.71 M:- ST:U CH:36 CF:+ MI:32 SK:71 PS:U SQ:0 LC:0.26],188,1000,188050,-0.48,-0.04,0,0.00,-0.41,-0.03,174.56,17.46
75,Entry long,2025-04-13 15:00:00,[R001L rA:39 R:76 V:0.37 B:0.89 M:- ST:U CH:34 CF:+ MI:38 SK:100 PS:U SQ:0 LC:0.05],188.05,1000,188050,-0.48,-0.04,0,0.00,-0.41,-0.03,174.56,17.46
76,Exit short,2025-04-16 17:00:00,[ExitS rA:70 R:19 V:0.66 B:0.2 M:- ST:D CH:10 CF:- MI:5 SK:19 PS:D SQ:0 LC:-0.57],187.85,1000,188550,4.8,0.36,5.77,0.43,-0.07,0.00,179.36,17.94
76,Entry short,2025-04-16 10:00:00,[R001S rA:52 R:21 V:0.27 B:0.08 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.49],188.55,1000,188550,4.8,0.36,5.77,0.43,-0.07,0.00,179.36,17.94
77,Exit long,2025-04-22 17:00:00,[ExitL rA:53 R:81 V:3.77 B:0.8 M:+ ST:U CH:5 CF:+ MI:60 SK:85 PS:U SQ:0 LC:0.46],189.45,1000,188650,5.47,0.41,6.24,0.47,-0.07,0.00,184.84,18.48
77,Entry long,2025-04-22 11:00:00,[R001L rA:53 R:74 V:0.42 B:0.9 M:+ ST:U CH:26 CF:+ MI:76 SK:100 PS:U SQ:0 LC:0.48],188.65,1000,188650,5.47,0.41,6.24,0.47,-0.07,0.00,184.84,18.48
78,Exit long,2025-04-23 14:00:00,[ExitL rA:68 R:77 V:4.45 B:0.8 M:+ ST:U CH:5 CF:+ MI:61 SK:85 PS:U SQ:0 LC:0.56],190.15,1000,189650,3.37,0.25,4.14,0.31,-0.07,0.00,188.21,18.82
78,Entry long,2025-04-23 10:00:00,[R001L rA:39 R:74 V:0.67 B:0.95 M:+ ST:U CH:12 CF:- MI:48 SK:100 PS:U SQ:0 LC:0.35],189.65,1000,189650,3.37,0.25,4.14,0.31,-0.07,0.00,188.21,18.82
79,Exit long,2025-04-24 18:00:00,[ExitL rA:55 R:70 V:1.43 B:0.8 M:+ ST:U CH:9 CF:+ MI:90 SK:79 PS:U SQ:0 LC:0.42],190.25,1000,190300,-0.48,-0.04,0.59,0.04,-0.64,-0.05,187.72,18.77
79,Entry long,2025-04-24 15:00:00,[R001L rA:32 R:79 V:1.44 B:0.93 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 LC:0.23],190.3,1000,190300,-0.48,-0.04,0.59,0.04,-0.64,-0.05,187.72,18.77
80,Exit long,2025-04-25 10:00:00,[ExitL rA:37 R:74 V:1.8 B:0.81 M:+ ST:U CH:5 CF:+ MI:85 SK:84 PS:U SQ:0 LC:0.31],191.5,1000,191100,2.67,0.20,3.49,0.26,-0.07,0.00,190.39,19.04
