Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
763,Exit short,2023-12-04 09:00:00,Close entry(s) order Short,1.0864,1000,1086.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1143.7,114.37
763,Entry short,2023-12-04 07:00:00,Short,1.0864,1000,1086.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1143.7,114.37
764,Exit long,2023-12-04 13:00:00,Close entry(s) order Long,1.0864,1000,1086.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1143.6,114.36
764,Entry long,2023-12-04 09:00:00,Long,1.0864,1000,1086.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1143.6,114.36
765,Exit short,2023-12-04 20:00:00,Close entry(s) order Short,1.0824,1000,1086.4,3.9,0.36,4.75,0.44,-0.05,0.00,1147.5,114.75
765,Entry short,2023-12-04 13:00:00,Short,1.0864,1000,1086.4,3.9,0.36,4.75,0.44,-0.05,0.00,1147.5,114.75
766,Exit long,2023-12-05 07:00:00,Close entry(s) order Long,1.0836,1000,1082.4,1.1,0.10,2.31,0.21,-0.77,-0.07,1148.6,114.86
766,Entry long,2023-12-04 20:00:00,Long,1.0824,1000,1082.4,1.1,0.10,2.31,0.21,-0.77,-0.07,1148.6,114.86
767,Exit short,2023-12-05 08:00:00,Close entry(s) order Short,1.0816,1000,1083.6,1.9,0.18,2.75,0.25,-0.05,0.00,1150.5,115.05
767,Entry short,2023-12-05 07:00:00,Short,1.0836,1000,1083.6,1.9,0.18,2.75,0.25,-0.05,0.00,1150.5,115.05
768,Exit long,2023-12-05 11:00:00,Close entry(s) order Long,1.0824,1000,1081.6,0.7,0.06,1.59,0.15,-0.05,0.00,1151.2,115.12
768,Entry long,2023-12-05 08:00:00,Long,1.0816,1000,1081.6,0.7,0.06,1.59,0.15,-0.05,0.00,1151.2,115.12
769,Exit short,2023-12-05 13:00:00,Close entry(s) order Short,1.0824,1000,1082.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1151.1,115.11
769,Entry short,2023-12-05 11:00:00,Short,1.0824,1000,1082.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,1151.1,115.11
770,Exit long,2023-12-05 14:00:00,Close entry(s) order Long,1.082,1000,1082.4,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1150.6,115.06
770,Entry long,2023-12-05 13:00:00,Long,1.0824,1000,1082.4,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1150.6,115.06
771,Exit short,2023-12-05 21:00:00,Close entry(s) order Short,1.0792,1000,1081.2,1.9,0.18,2.75,0.25,-0.05,0.00,1152.5,115.25
771,Entry short,2023-12-05 15:00:00,Short,1.0812,1000,1081.2,1.9,0.18,2.75,0.25,-0.05,0.00,1152.5,115.25
772,Exit long,2023-12-06 06:00:00,Close entry(s) order Long,1.0792,1000,1079.2,-0.1,-0.01,0.75,0.07,-0.05,0.00,1152.4,115.24
772,Entry long,2023-12-05 21:00:00,Long,1.0792,1000,1079.2,-0.1,-0.01,0.75,0.07,-0.05,0.00,1152.4,115.24
